Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water,Wind Speed
2009,1,6,11,0,217,616,590,206,665,609,25,52.76,0.704,1.9
2009,1,6,12,0,211,654,624,211,681,641,26,50.92,0.7,1.8
2009,1,6,13,0,200,656,594,205,663,603,25,53.11,0.695,1.6
2009,1,6,14,0,183,596,492,187,607,501,25,58.88,0.693,1.2
2009,1,6,15,0,184,401,339,153,498,346,23,67.31,0.689,0.9
2009,1,6,16,0,103,138,133,95,301,160,19,77.52,0.683,0.7
2009,1,6,17,0,1,0,1,6,13,6,17,88.89,0.675,0.6
2009,1,6,18,0,0,0,0,0,0,0,16,101.02,0.674,0.5
2009,1,6,19,0,0,0,0,0,0,0,15,113.65,0.677,0.5
2009,1,6,20,0,0,0,0,0,0,0,15,126.59,0.684,0.8
2009,1,6,21,0,0,0,0,0,0,0,14,139.72,0.692,1.1
2009,1,6,22,0,0,0,0,0,0,0,13,152.88,0.697,1.3
2009,1,6,23,0,0,0,0,0,0,0,13,165.71,0.699,1.6
2009,1,7,0,0,0,0,0,0,0,0,12,173.93,0.697,1.9
2009,1,7,1,0,0,0,0,0,0,0,11,164.66,0.695,2.2
2009,1,7,2,0,0,0,0,0,0,0,11,151.77,0.695,2.2
2009,1,7,3,0,0,0,0,0,0,0,10,138.59,0.704,2.2
2009,1,7,4,0,0,0,0,0,0,0,10,125.47,0.717,2
2009,1,7,5,0,0,0,0,0,0,0,9,112.54,0.735,1.7
2009,1,7,6,0,0,0,0,0,0,0,9,99.95,0.753,1.3
2009,1,7,7,0,7,0,7,12,30,13,12,87.85,0.77,1.1
2009,1,7,8,0,107,282,173,101,320,175,15,76.55,0.786,0.8
2009,1,7,9,0,157,494,355,157,506,359,19,66.44,0.788,0.5
2009,1,7,10,0,189,593,502,189,609,511,23,58.18,0.788,0.7
2009,1,7,11,0,200,661,601,206,662,608,25,52.67,0.786,0.5
2009,1,7,12,0,205,677,633,211,678,640,25,50.8,0.778,0.4
2009,1,7,13,0,199,658,596,205,661,604,25,52.96,0.763,0.5
2009,1,7,14,0,184,598,495,188,606,502,24,58.72,0.748,0.7
2009,1,7,15,0,164,460,343,154,498,348,22,67.15,0.737,0.9
2009,1,7,16,0,106,173,144,96,303,162,19,77.36,0.724,1.3
2009,1,7,17,0,1,0,1,7,15,7,17,88.74,0.705,1.7
2009,1,7,18,0,0,0,0,0,0,0,16,100.88,0.685,2
2009,1,7,19,0,0,0,0,0,0,0,15,113.51,0.669,2.2
2009,1,7,20,0,0,0,0,0,0,0,14,126.46,0.658,2.3
2009,1,7,21,0,0,0,0,0,0,0,14,139.59,0.658,2.3
2009,1,7,22,0,0,0,0,0,0,0,13,152.75,0.662,2.3
2009,1,7,23,0,0,0,0,0,0,0,12,165.56,0.665,2.3
2009,1,8,0,0,0,0,0,0,0,0,12,173.81,0.668,2.3
2009,1,8,1,0,0,0,0,0,0,0,11,164.69,0.673,2.3
2009,1,8,2,0,0,0,0,0,0,0,11,151.82,0.681,2.4
2009,1,8,3,0,0,0,0,0,0,0,10,138.65,0.685,2.4
2009,1,8,4,0,0,0,0,0,0,0,10,125.52,0.683,2.4
2009,1,8,5,0,0,0,0,0,0,0,10,112.59,0.68,2.3
2009,1,8,6,0,0,0,0,0,0,0,9,99.98,0.681,2.1
2009,1,8,7,0,7,0,7,12,30,13,12,87.87,0.687,1.9
2009,1,8,8,0,107,282,173,101,323,177,16,76.54,0.696,1.6
2009,1,8,9,0,157,495,356,158,509,362,19,66.41,0.714,1.2
2009,1,8,10,0,186,605,506,190,612,513,24,58.12,0.741,0.4
2009,1,8,11,0,200,662,603,207,663,610,25,52.57,0.766,0.3
2009,1,8,12,0,204,679,635,212,679,642,26,50.66,0.779,0.6
2009,1,8,13,0,200,659,599,206,661,606,26,52.81,0.78,0.7
2009,1,8,14,0,186,595,497,188,606,504,25,58.56,0.771,0.8
2009,1,8,15,0,165,462,346,155,500,350,23,66.98,0.742,1
2009,1,8,16,0,107,181,148,97,307,165,19,77.2,0.71,1.4
2009,1,8,17,0,1,0,1,7,17,8,17,88.59,0.675,1.8
2009,1,8,18,0,0,0,0,0,0,0,16,100.73,0.643,2.1
2009,1,8,19,0,0,0,0,0,0,0,15,113.37,0.615,2.1
2009,1,8,20,0,0,0,0,0,0,0,14,126.32,0.588,2.1
2009,1,8,21,0,0,0,0,0,0,0,13,139.45,0.592,2
2009,1,8,22,0,0,0,0,0,0,0,13,152.61,0.601,1.9
2009,1,8,23,0,0,0,0,0,0,0,12,165.41,0.61,1.8
2009,1,9,0,0,0,0,0,0,0,0,12,173.68,0.623,1.8
2009,1,9,1,0,0,0,0,0,0,0,11,164.71,0.64,1.8
2009,1,9,2,0,0,0,0,0,0,0,11,151.87,0.661,1.9
2009,1,9,3,0,0,0,0,0,0,0,10,138.7,0.678,2
2009,1,9,4,0,0,0,0,0,0,0,10,125.57,0.703,2
2009,1,9,5,0,0,0,0,0,0,0,10,112.62,0.739,1.9
2009,1,9,6,0,0,0,0,0,0,0,9,100,0.79,1.8
2009,1,9,7,0,7,0,7,11,29,13,12,87.88,0.856,1.8
2009,1,9,8,0,109,115,136,100,315,174,16,76.53,0.941,1.6
2009,1,9,9,0,194,377,346,156,497,355,19,66.37,1.06,1.3
2009,1,9,10,0,197,556,492,188,596,504,23,58.05,1.2,1
2009,1,9,11,0,287,481,581,204,645,597,25,52.46,1.347,0.6
2009,1,9,12,0,283,66,325,209,657,627,26,50.52,1.476,0.4
2009,1,9,13,0,300,78,348,203,637,589,26,52.65,1.586,0.4
2009,1,9,14,0,284,111,343,185,581,490,25,58.39,1.665,0.3
2009,1,9,15,0,194,103,235,152,475,339,23,66.81,1.706,0.3
2009,1,9,16,0,67,0,67,95,288,159,20,77.04,1.733,0.3
2009,1,9,17,0,2,0,2,7,17,8,18,88.43,1.757,0.5
2009,1,9,18,0,0,0,0,0,0,0,18,100.58,1.793,0.7
2009,1,9,19,0,0,0,0,0,0,0,17,113.22,1.845,0.9
2009,1,9,20,0,0,0,0,0,0,0,17,126.18,1.9,1
2009,1,9,21,0,0,0,0,0,0,0,16,139.31,1.936,1.1
2009,1,9,22,0,0,0,0,0,0,0,16,152.47,1.956,1.3
2009,1,9,23,0,0,0,0,0,0,0,15,165.26,1.97,1.4
2009,1,10,0,0,0,0,0,0,0,0,15,173.54,1.997,1.5
2009,1,10,1,0,0,0,0,0,0,0,14,164.73,2.017,1.5
2009,1,10,2,0,0,0,0,0,0,0,14,151.91,2.017,1.6
2009,1,10,3,0,0,0,0,0,0,0,15,138.74,2.016,1.6
2009,1,10,4,0,0,0,0,0,0,0,14,125.61,2.016,1.6
2009,1,10,5,0,0,0,0,0,0,0,14,112.65,1.998,1.5
2009,1,10,6,0,0,0,0,0,0,0,14,100.02,1.956,1.4
2009,1,10,7,0,4,0,4,10,26,11,15,87.88,1.901,1.2
2009,1,10,8,0,113,184,156,98,297,167,17,76.51,1.846,0.9
2009,1,10,9,0,154,480,346,154,480,346,20,66.33,1.795,0.5
2009,1,10,10,0,198,557,494,186,583,495,24,57.97,1.753,0.6
2009,1,10,11,0,240,537,569,203,636,592,26,52.35,1.724,0.6
2009,1,10,12,0,241,580,611,208,653,625,26,50.37,1.694,0.6
2009,1,10,13,0,203,637,591,203,637,591,27,52.48,1.663,0.9
2009,1,10,14,0,186,584,493,186,584,493,26,58.21,1.617,1.3
2009,1,10,15,0,153,480,344,153,480,344,24,66.64,1.569,1.6
2009,1,10,16,0,105,253,163,96,295,164,21,76.87,1.509,1.9
2009,1,10,17,0,2,0,2,8,20,9,19,88.27,1.443,2.3
2009,1,10,18,0,0,0,0,0,0,0,18,100.43,1.382,2.8
2009,1,10,19,0,0,0,0,0,0,0,17,113.08,1.328,3.4
2009,1,10,20,0,0,0,0,0,0,0,16,126.04,1.274,3.5
2009,1,10,21,0,0,0,0,0,0,0,15,139.18,1.213,3.5
2009,1,10,22,0,0,0,0,0,0,0,14,152.34,1.158,3.4
2009,1,10,23,0,0,0,0,0,0,0,13,165.1,1.109,3.2
2009,1,11,0,0,0,0,0,0,0,0,12,173.39,1.063,3
2009,1,11,1,0,0,0,0,0,0,0,12,164.74,1.026,2.9
2009,1,11,2,0,0,0,0,0,0,0,11,151.94,1.003,2.8
2009,1,11,3,0,0,0,0,0,0,0,11,138.78,1,2.9
2009,1,11,4,0,0,0,0,0,0,0,11,125.64,0.999,3
2009,1,11,5,0,0,0,0,0,0,0,10,112.68,0.992,3
2009,1,11,6,0,0,0,0,0,0,0,10,100.03,0.975,3.1
2009,1,11,7,0,7,0,7,11,29,12,12,87.88,0.961,3.1
2009,1,11,8,0,107,258,168,101,316,175,16,76.49,0.933,2.7
2009,1,11,9,0,162,477,354,157,505,361,20,66.28,0.874,2.5
2009,1,11,10,0,193,579,501,190,611,515,23,57.89,0.812,2.8
2009,1,11,11,0,209,636,599,207,666,616,25,52.22,0.775,2.8
2009,1,11,12,0,219,652,637,213,685,651,26,50.22,0.721,2.5
2009,1,11,13,0,260,502,567,208,671,618,26,52.3,0.658,2.2
2009,1,11,14,0,196,575,501,191,620,519,25,58.03,0.607,2.1
2009,1,11,15,0,190,404,352,158,516,365,23,66.46,0.564,2
2009,1,11,16,0,108,125,137,101,326,176,20,76.7,0.538,2
2009,1,11,17,0,2,0,2,11,27,11,17,88.11,0.513,2.3
2009,1,11,18,0,0,0,0,0,0,0,16,100.28,0.493,2.5
2009,1,11,19,0,0,0,0,0,0,0,16,112.93,0.483,2.7
2009,1,11,20,0,0,0,0,0,0,0,15,125.9,0.491,2.9
2009,1,11,21,0,0,0,0,0,0,0,15,139.04,0.526,3
2009,1,11,22,0,0,0,0,0,0,0,14,152.2,0.589,2.9
2009,1,11,23,0,0,0,0,0,0,0,14,164.95,0.651,3
2009,1,12,0,0,0,0,0,0,0,0,13,173.24,0.689,3
2009,1,12,1,0,0,0,0,0,0,0,12,164.74,0.7,3
2009,1,12,2,0,0,0,0,0,0,0,11,151.98,0.674,2.9
2009,1,12,3,0,0,0,0,0,0,0,10,138.81,0.655,2.7
2009,1,12,4,0,0,0,0,0,0,0,9,125.67,0.657,2.5
2009,1,12,5,0,0,0,0,0,0,0,9,112.7,0.665,2.3
2009,1,12,6,0,0,0,0,0,0,0,9,100.04,0.676,2.1
2009,1,12,7,0,5,0,5,12,30,13,11,87.87,0.687,1.9
2009,1,12,8,0,107,284,174,102,325,178,14,76.46,0.692,1.5
2009,1,12,9,0,158,497,359,158,513,366,18,66.22,0.689,1.2
2009,1,12,10,0,187,608,512,191,618,520,22,57.8,0.685,1.5
2009,1,12,11,0,201,666,611,208,671,621,24,52.1,0.683,1.5
2009,1,12,12,0,206,683,645,214,687,655,25,50.06,0.685,1.8
2009,1,12,13,0,201,665,610,208,670,620,25,52.12,0.692,2.2
2009,1,12,14,0,187,607,511,191,617,519,24,57.85,0.7,2.3
2009,1,12,15,0,170,462,356,158,512,364,23,66.28,0.703,2.3
2009,1,12,16,0,112,186,156,101,323,177,19,76.53,0.702,2.2
2009,1,12,17,0,2,0,2,11,29,12,17,87.95,0.701,2.3
2009,1,12,18,0,0,0,0,0,0,0,16,100.13,0.698,2.4
2009,1,12,19,0,0,0,0,0,0,0,15,112.79,0.696,2.3
2009,1,12,20,0,0,0,0,0,0,0,14,125.76,0.694,2.2
2009,1,12,21,0,0,0,0,0,0,0,13,138.9,0.703,1.9
2009,1,12,22,0,0,0,0,0,0,0,12,152.06,0.72,1.7
2009,1,12,23,0,0,0,0,0,0,0,12,164.79,0.744,1.6
2009,1,13,0,0,0,0,0,0,0,0,11,173.08,0.766,1.6
2009,1,13,1,0,0,0,0,0,0,0,10,164.74,0.791,1.7
2009,1,13,2,0,0,0,0,0,0,0,10,152,0.818,1.8
2009,1,13,3,0,0,0,0,0,0,0,9,138.84,0.843,2.1
2009,1,13,4,0,0,0,0,0,0,0,9,125.7,0.868,2.2
2009,1,13,5,0,0,0,0,0,0,0,8,112.72,0.882,2.2
2009,1,13,6,0,0,0,0,0,0,0,8,100.05,0.885,2.2
2009,1,13,7,0,7,0,7,12,29,13,11,87.86,0.886,2.2
2009,1,13,8,0,114,211,164,101,319,176,14,76.43,0.886,1.6
2009,1,13,9,0,172,454,356,158,506,362,18,66.16,0.895,1.2
2009,1,13,10,0,194,591,510,190,609,516,22,57.7,0.912,1.1
2009,1,13,11,0,204,658,610,207,662,615,23,51.96,0.925,1
2009,1,13,12,0,217,649,636,213,678,650,24,49.89,0.939,1
2009,1,13,13,0,207,651,609,207,661,615,25,51.94,0.957,1.1
2009,1,13,14,0,192,601,514,190,608,515,24,57.66,0.971,1.2
2009,1,13,15,0,190,377,343,157,504,362,23,66.1,0.971,1.3
2009,1,13,16,0,111,140,145,101,318,177,19,76.36,0.964,1.4
2009,1,13,17,0,3,0,3,12,30,13,17,87.79,0.942,1.6
2009,1,13,18,0,0,0,0,0,0,0,17,99.97,0.915,1.7
2009,1,13,19,0,0,0,0,0,0,0,16,112.64,0.892,1.8
2009,1,13,20,0,0,0,0,0,0,0,16,125.62,0.873,2
2009,1,13,21,0,0,0,0,0,0,0,15,138.77,0.857,2
2009,1,13,22,0,0,0,0,0,0,0,14,151.92,0.842,2
2009,1,13,23,0,0,0,0,0,0,0,13,164.63,0.83,2.1
2009,1,14,0,0,0,0,0,0,0,0,12,172.9,0.832,2.2
2009,1,14,1,0,0,0,0,0,0,0,11,164.73,0.848,2.3
2009,1,14,2,0,0,0,0,0,0,0,11,152.02,0.877,2.4
2009,1,14,3,0,0,0,0,0,0,0,10,138.87,0.921,2.4
2009,1,14,4,0,0,0,0,0,0,0,10,125.72,0.963,2.3
2009,1,14,5,0,0,0,0,0,0,0,10,112.73,0.997,2.2
2009,1,14,6,0,0,0,0,0,0,0,10,100.04,1.042,2.2
2009,1,14,7,0,5,0,5,11,29,12,12,87.84,1.097,2.2
2009,1,14,8,0,101,313,174,101,313,174,15,76.39,1.157,1.9
2009,1,14,9,0,157,497,358,157,497,358,19,66.09,1.212,1.7
2009,1,14,10,0,189,598,510,189,598,510,23,57.6,1.278,2.2
2009,1,14,11,0,206,649,608,206,649,608,25,51.82,1.354,2.4
2009,1,14,12,0,211,664,640,211,664,640,27,49.72,1.439,2.4
2009,1,14,13,0,205,646,605,205,646,605,27,51.74,1.525,2.3
2009,1,14,14,0,188,592,507,188,592,507,26,57.46,1.595,2.1
2009,1,14,15,0,156,489,356,156,489,356,25,65.91,1.647,2
2009,1,14,16,0,101,307,174,101,307,174,22,76.18,1.66,1.8
2009,1,14,17,0,3,0,3,12,31,14,19,87.62,1.639,1.8
2009,1,14,18,0,0,0,0,0,0,0,19,99.82,1.602,1.8
2009,1,14,19,0,0,0,0,0,0,0,18,112.5,1.56,1.8
2009,1,14,20,0,0,0,0,0,0,0,17,125.48,1.518,2.1
2009,1,14,21,0,0,0,0,0,0,0,16,138.63,1.473,2.3
2009,1,14,22,0,0,0,0,0,0,0,16,151.77,1.431,2.5
2009,1,14,23,0,0,0,0,0,0,0,15,164.46,1.397,2.7
2009,1,15,0,0,0,0,0,0,0,0,14,172.72,1.37,2.9
2009,1,15,1,0,0,0,0,0,0,0,13,164.71,1.345,3
2009,1,15,2,0,0,0,0,0,0,0,12,152.04,1.327,2.9
2009,1,15,3,0,0,0,0,0,0,0,12,138.89,1.314,2.7
2009,1,15,4,0,0,0,0,0,0,0,11,125.73,1.309,2.6
2009,1,15,5,0,0,0,0,0,0,0,11,112.73,1.304,2.4
2009,1,15,6,0,0,0,0,0,0,0,10,100.04,1.307,2.2
2009,1,15,7,0,5,0,5,11,28,12,13,87.82,1.317,2.1
2009,1,15,8,0,114,189,159,100,310,174,16,76.34,1.343,1.6
2009,1,15,9,0,156,493,357,156,493,357,19,66.01,1.422,1.4
2009,1,15,10,0,188,593,508,188,593,508,23,57.49,1.511,1.8
2009,1,15,11,0,216,623,603,205,644,605,25,51.67,1.603,2.1
2009,1,15,12,0,210,659,638,210,659,638,27,49.53,1.691,2.5
2009,1,15,13,0,278,446,556,205,641,604,27,51.54,1.766,2.7
2009,1,15,14,0,278,245,411,188,588,506,26,57.26,1.826,2.8
2009,1,15,15,0,194,67,222,156,487,357,25,65.72,1.828,2.8
2009,1,15,16,0,86,1,87,101,309,176,22,76.01,1.811,2.6
2009,1,15,17,0,3,0,3,13,34,15,20,87.46,1.779,2.8
2009,1,15,18,0,0,0,0,0,0,0,19,99.66,1.764,2.9
2009,1,15,19,0,0,0,0,0,0,0,18,112.35,1.784,2.9
2009,1,15,20,0,0,0,0,0,0,0,17,125.34,1.795,2.7
2009,1,15,21,0,0,0,0,0,0,0,17,138.49,1.799,2.4
2009,1,15,22,0,0,0,0,0,0,0,16,151.63,1.793,2
2009,1,15,23,0,0,0,0,0,0,0,16,164.3,1.781,1.9
2009,1,16,0,0,0,0,0,0,0,0,15,172.54,1.768,1.8
2009,1,16,1,0,0,0,0,0,0,0,15,164.68,1.75,1.9
2009,1,16,2,0,0,0,0,0,0,0,14,152.04,1.733,1.9
2009,1,16,3,0,0,0,0,0,0,0,14,138.9,1.738,2.1
2009,1,16,4,0,0,0,0,0,0,0,14,125.74,1.759,2.2
2009,1,16,5,0,0,0,0,0,0,0,13,112.74,1.775,2.1
2009,1,16,6,0,0,0,0,0,0,0,13,100.03,1.769,2
2009,1,16,7,0,5,0,5,11,28,12,14,87.79,1.744,1.7
2009,1,16,8,0,108,51,121,100,304,172,16,76.29,1.721,1.3
2009,1,16,9,0,202,104,245,155,486,354,19,65.93,1.733,0.8
2009,1,16,10,0,271,313,440,188,588,505,21,57.37,1.769,0.6
2009,1,16,11,0,320,176,430,205,640,604,24,51.51,1.823,0.9
2009,1,16,12,0,319,389,573,210,655,638,25,49.35,1.889,0.9
2009,1,16,13,0,311,99,373,205,639,604,25,51.34,1.954,0.8
2009,1,16,14,0,281,65,317,188,586,507,25,57.06,2.005,0.8
2009,1,16,15,0,215,82,249,156,486,358,23,65.53,2.027,1
