Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water,Wind Speed
2010,1,3,10,0,230,38,250,205,528,482,24,58.38,1.521,1
2010,1,3,11,0,192,2,194,225,578,573,26,53.01,1.583,1.4
2010,1,3,12,0,196,1,197,230,590,600,26,51.28,1.691,2.1
2010,1,3,13,0,99,0,99,222,568,560,25,53.55,1.825,3
2010,1,3,14,0,122,0,122,200,508,459,23,59.36,1.971,3.9
2010,1,3,15,0,61,0,61,159,395,308,20,67.8,2.193,4.6
2010,1,3,16,0,26,0,26,90,211,134,17,78,2.508,4.7
2010,1,3,17,0,0,0,0,2,3,2,15,89.36,2.769,4.6
2010,1,3,18,0,0,0,0,0,0,0,14,101.48,2.901,3.9
2010,1,3,19,0,0,0,0,0,0,0,13,114.1,2.888,2.7
2010,1,3,20,0,0,0,0,0,0,0,13,127.03,2.655,1.8
2010,1,3,21,0,0,0,0,0,0,0,12,140.15,2.217,1.5
2010,1,3,22,0,0,0,0,0,0,0,12,153.32,1.835,2.2
2010,1,3,23,0,0,0,0,0,0,0,11,166.17,1.565,2.9
2010,1,4,0,0,0,0,0,0,0,0,11,174.25,1.406,3.3
2010,1,4,1,0,0,0,0,0,0,0,10,164.52,1.307,3.6
2010,1,4,2,0,0,0,0,0,0,0,10,151.57,1.224,3.7
2010,1,4,3,0,0,0,0,0,0,0,9,138.39,1.175,3.8
2010,1,4,4,0,0,0,0,0,0,0,9,125.28,1.125,3.9
2010,1,4,5,0,0,0,0,0,0,0,8,112.38,1.083,3.9
2010,1,4,6,0,0,0,0,0,0,0,8,99.82,1.046,3.9
2010,1,4,7,0,5,0,5,10,21,11,9,87.77,1.008,3.9
2010,1,4,8,0,94,9,97,106,265,167,11,76.53,0.971,3.6
2010,1,4,9,0,179,42,196,171,442,347,14,66.5,0.922,3.4
2010,1,4,10,0,170,1,171,209,546,496,17,58.34,0.88,3.9
2010,1,4,11,0,173,0,173,229,600,591,20,52.94,0.843,4.5
2010,1,4,12,0,191,3,193,235,617,622,21,51.18,0.801,4.7
2010,1,4,13,0,274,37,297,228,600,585,22,53.42,0.75,4.7
2010,1,4,14,0,210,15,218,206,544,485,21,59.22,0.704,4.8
2010,1,4,15,0,183,75,212,166,435,331,20,67.65,0.67,4.8
2010,1,4,16,0,78,5,80,97,246,148,17,77.86,0.643,4.3
2010,1,4,17,0,1,0,1,4,6,4,15,89.22,0.619,4.4
2010,1,4,18,0,0,0,0,0,0,0,14,101.34,0.598,4.4
2010,1,4,19,0,0,0,0,0,0,0,13,113.96,0.584,4.4
2010,1,4,20,0,0,0,0,0,0,0,12,126.9,0.58,4.5
2010,1,4,21,0,0,0,0,0,0,0,11,140.02,0.586,4.7
2010,1,4,22,0,0,0,0,0,0,0,11,153.19,0.596,4.8
2010,1,4,23,0,0,0,0,0,0,0,10,166.03,0.608,4.8
2010,1,5,0,0,0,0,0,0,0,0,10,174.16,0.617,4.9
2010,1,5,1,0,0,0,0,0,0,0,9,164.57,0.622,4.9
2010,1,5,2,0,0,0,0,0,0,0,9,151.63,0.622,4.7
2010,1,5,3,0,0,0,0,0,0,0,8,138.46,0.605,4.5
2010,1,5,4,0,0,0,0,0,0,0,8,125.35,0.581,4.2
2010,1,5,5,0,0,0,0,0,0,0,7,112.44,0.554,3.9
2010,1,5,6,0,0,0,0,0,0,0,6,99.86,0.529,3.6
2010,1,5,7,0,4,0,4,11,23,12,8,87.8,0.506,3.2
2010,1,5,8,0,115,52,128,108,281,174,11,76.54,0.486,2.6
2010,1,5,9,0,202,124,252,174,462,358,16,66.49,0.477,2.4
2010,1,5,10,0,263,349,447,212,566,510,20,58.3,0.472,3
2010,1,5,11,0,237,559,575,232,619,606,22,52.86,0.468,3
2010,1,5,12,0,240,576,602,238,635,637,24,51.07,0.467,2.9
2010,1,5,13,0,236,542,560,231,616,599,24,53.29,0.467,2.7
2010,1,5,14,0,213,484,462,209,558,496,23,59.07,0.47,2.8
2010,1,5,15,0,175,371,317,168,447,339,22,67.5,0.473,3
2010,1,5,16,0,106,130,134,99,256,154,18,77.71,0.472,2.9
2010,1,5,17,0,1,0,1,4,7,5,16,89.08,0.463,3
2010,1,5,18,0,0,0,0,0,0,0,15,101.2,0.449,3
2010,1,5,19,0,0,0,0,0,0,0,14,113.82,0.434,3
2010,1,5,20,0,0,0,0,0,0,0,13,126.76,0.419,3
2010,1,5,21,0,0,0,0,0,0,0,12,139.89,0.41,3
2010,1,5,22,0,0,0,0,0,0,0,12,153.05,0.401,3
2010,1,5,23,0,0,0,0,0,0,0,11,165.89,0.394,3
2010,1,6,0,0,0,0,0,0,0,0,10,174.07,0.39,3.1
2010,1,6,1,0,0,0,0,0,0,0,10,164.61,0.387,3.1
2010,1,6,2,0,0,0,0,0,0,0,9,151.7,0.383,2.9
2010,1,6,3,0,0,0,0,0,0,0,8,138.52,0.368,2.8
2010,1,6,4,0,0,0,0,0,0,0,8,125.41,0.358,2.7
2010,1,6,5,0,0,0,0,0,0,0,7,112.49,0.354,2.6
2010,1,6,6,0,0,0,0,0,0,0,7,99.9,0.357,2.5
2010,1,6,7,0,4,0,4,11,24,12,9,87.83,0.366,2.4
2010,1,6,8,0,113,212,163,109,287,176,13,76.55,0.375,1.9
2010,1,6,9,0,177,409,341,175,467,361,17,66.47,0.397,1.3
2010,1,6,10,0,211,525,488,213,570,513,22,58.25,0.416,1.3
2010,1,6,11,0,241,532,563,233,622,609,24,52.78,0.433,1.1
2010,1,6,12,0,252,536,590,238,637,640,25,50.95,0.448,0.7
2010,1,6,13,0,241,523,555,231,617,601,26,53.15,0.465,0.5
2010,1,6,14,0,210,510,474,209,559,498,25,58.92,0.48,0.7
2010,1,6,15,0,186,361,326,169,449,342,23,67.34,0.477,1.1
2010,1,6,16,0,102,94,123,100,260,156,19,77.56,0.469,1.4
2010,1,6,17,0,1,0,1,5,8,5,17,88.93,0.454,1.6
2010,1,6,18,0,0,0,0,0,0,0,16,101.06,0.438,1.6
2010,1,6,19,0,0,0,0,0,0,0,15,113.68,0.419,1.5
2010,1,6,20,0,0,0,0,0,0,0,14,126.63,0.402,1.5
2010,1,6,21,0,0,0,0,0,0,0,13,139.75,0.394,1.6
2010,1,6,22,0,0,0,0,0,0,0,12,152.92,0.392,1.9
2010,1,6,23,0,0,0,0,0,0,0,12,165.75,0.393,2.1
2010,1,7,0,0,0,0,0,0,0,0,11,173.96,0.395,2.1
2010,1,7,1,0,0,0,0,0,0,0,10,164.65,0.394,1.9
2010,1,7,2,0,0,0,0,0,0,0,10,151.75,0.388,1.6
2010,1,7,3,0,0,0,0,0,0,0,9,138.58,0.377,1.4
2010,1,7,4,0,0,0,0,0,0,0,9,125.46,0.366,1.4
2010,1,7,5,0,0,0,0,0,0,0,8,112.53,0.36,1.4
2010,1,7,6,0,0,0,0,0,0,0,8,99.94,0.362,1.2
2010,1,7,7,0,4,0,4,11,23,12,10,87.85,0.372,0.7
2010,1,7,8,0,105,39,115,109,286,176,14,76.55,0.387,0.6
2010,1,7,9,0,204,80,236,175,467,361,17,66.45,0.409,0.6
2010,1,7,10,0,251,41,273,213,569,513,22,58.2,0.43,0.8
2010,1,7,11,0,302,96,361,233,622,610,25,52.69,0.449,0.8
2010,1,7,12,0,331,243,485,239,637,641,26,50.83,0.462,0.6
2010,1,7,13,0,266,445,534,232,618,604,26,53,0.471,0.5
2010,1,7,14,0,217,487,470,210,560,501,25,58.76,0.477,0.5
2010,1,7,15,0,179,355,317,170,451,345,23,67.18,0.482,0.7
2010,1,7,16,0,107,121,134,101,262,159,19,77.4,0.49,0.7
2010,1,7,17,0,1,0,1,6,10,6,17,88.78,0.498,0.8
2010,1,7,18,0,0,0,0,0,0,0,16,100.91,0.508,0.8
2010,1,7,19,0,0,0,0,0,0,0,15,113.54,0.518,0.9
2010,1,7,20,0,0,0,0,0,0,0,14,126.49,0.527,0.8
2010,1,7,21,0,0,0,0,0,0,0,13,139.62,0.524,0.7
2010,1,7,22,0,0,0,0,0,0,0,13,152.78,0.522,0.6
2010,1,7,23,0,0,0,0,0,0,0,12,165.6,0.524,0.4
2010,1,8,0,0,0,0,0,0,0,0,11,173.84,0.526,0.1
2010,1,8,1,0,0,0,0,0,0,0,11,164.68,0.531,0.1
2010,1,8,2,0,0,0,0,0,0,0,10,151.81,0.538,0.3
2010,1,8,3,0,0,0,0,0,0,0,9,138.63,0.553,0.4
2010,1,8,4,0,0,0,0,0,0,0,9,125.51,0.565,0.4
2010,1,8,5,0,0,0,0,0,0,0,8,112.58,0.578,0.4
2010,1,8,6,0,0,0,0,0,0,0,8,99.97,0.59,0.3
2010,1,8,7,0,4,0,4,10,21,11,10,87.87,0.602,0.4
2010,1,8,8,0,102,29,109,107,275,171,14,76.54,0.611,0.5
2010,1,8,9,0,183,36,198,173,456,355,18,66.42,0.603,0.6
2010,1,8,10,0,211,9,216,211,560,507,22,58.14,0.597,1.1
2010,1,8,11,0,214,5,218,232,614,605,24,52.59,0.59,1.3
2010,1,8,12,0,220,6,224,238,631,638,25,50.7,0.579,1.2
2010,1,8,13,0,191,2,193,231,613,602,25,52.85,0.57,1
2010,1,8,14,0,140,0,140,210,557,500,24,58.6,0.565,0.8
2010,1,8,15,0,129,0,129,170,449,345,22,67.02,0.571,0.8
2010,1,8,16,0,54,0,54,102,262,160,18,77.24,0.573,1.3
2010,1,8,17,0,1,0,1,6,11,7,16,88.62,0.566,1.7
2010,1,8,18,0,0,0,0,0,0,0,15,100.77,0.555,1.9
2010,1,8,19,0,0,0,0,0,0,0,14,113.4,0.541,2.1
2010,1,8,20,0,0,0,0,0,0,0,14,126.35,0.526,2
2010,1,8,21,0,0,0,0,0,0,0,13,139.48,0.513,2
2010,1,8,22,0,0,0,0,0,0,0,12,152.65,0.5,1.9
2010,1,8,23,0,0,0,0,0,0,0,11,165.45,0.486,2
2010,1,9,0,0,0,0,0,0,0,0,11,173.71,0.473,2.1
2010,1,9,1,0,0,0,0,0,0,0,10,164.71,0.461,2.2
2010,1,9,2,0,0,0,0,0,0,0,10,151.85,0.45,2.3
2010,1,9,3,0,0,0,0,0,0,0,9,138.68,0.446,2.2
2010,1,9,4,0,0,0,0,0,0,0,8,125.55,0.444,2.2
2010,1,9,5,0,0,0,0,0,0,0,8,112.61,0.443,2
2010,1,9,6,0,0,0,0,0,0,0,8,99.99,0.443,1.8
2010,1,9,7,0,4,0,4,11,22,11,10,87.87,0.446,1.7
2010,1,9,8,0,113,61,128,108,283,174,14,76.53,0.451,1.3
2010,1,9,9,0,202,195,281,174,465,361,17,66.38,0.449,1
2010,1,9,10,0,263,356,452,213,569,514,22,58.07,0.449,0.9
2010,1,9,11,0,243,546,576,233,624,614,24,52.49,0.445,0.7
2010,1,9,12,0,245,567,606,240,640,647,25,50.56,0.441,0.7
2010,1,9,13,0,251,506,558,233,623,611,25,52.69,0.435,0.7
2010,1,9,14,0,215,487,470,212,567,509,24,58.43,0.431,0.7
2010,1,9,15,0,182,342,317,172,459,353,22,66.85,0.426,0.7
2010,1,9,16,0,108,113,134,104,273,165,18,77.08,0.421,0.8
2010,1,9,17,0,1,0,1,7,14,8,16,88.47,0.413,1
2010,1,9,18,0,0,0,0,0,0,0,15,100.62,0.406,1.2
2010,1,9,19,0,0,0,0,0,0,0,14,113.26,0.399,1.2
2010,1,9,20,0,0,0,0,0,0,0,13,126.21,0.391,1.3
2010,1,9,21,0,0,0,0,0,0,0,12,139.35,0.391,1.4
2010,1,9,22,0,0,0,0,0,0,0,12,152.51,0.39,1.5
2010,1,9,23,0,0,0,0,0,0,0,11,165.3,0.389,1.5
2010,1,10,0,0,0,0,0,0,0,0,11,173.58,0.39,1.7
2010,1,10,1,0,0,0,0,0,0,0,10,164.73,0.391,1.8
2010,1,10,2,0,0,0,0,0,0,0,9,151.9,0.393,1.9
2010,1,10,3,0,0,0,0,0,0,0,9,138.73,0.403,2.1
2010,1,10,4,0,0,0,0,0,0,0,8,125.6,0.413,2.1
2010,1,10,5,0,0,0,0,0,0,0,8,112.64,0.421,2.2
2010,1,10,6,0,0,0,0,0,0,0,8,100.01,0.425,2.1
2010,1,10,7,0,4,0,4,11,22,11,10,87.88,0.428,2
2010,1,10,8,0,94,9,97,109,284,175,14,76.52,0.433,1.6
2010,1,10,9,0,171,14,177,175,466,362,18,66.34,0.434,1.1
2010,1,10,10,0,175,2,177,213,571,516,23,57.99,0.439,1.1
2010,1,10,11,0,181,1,182,234,625,615,24,52.37,0.445,1
2010,1,10,12,0,192,3,194,240,641,649,25,50.41,0.448,1
2010,1,10,13,0,171,0,171,233,623,613,25,52.52,0.446,1.1
2010,1,10,14,0,167,1,168,212,568,511,24,58.25,0.44,1.1
2010,1,10,15,0,140,2,141,173,461,356,22,66.68,0.434,1.1
2010,1,10,16,0,99,49,111,106,276,168,18,76.91,0.425,1.2
2010,1,10,17,0,1,0,1,8,16,9,16,88.31,0.412,1.3
2010,1,10,18,0,0,0,0,0,0,0,15,100.47,0.399,1.4
2010,1,10,19,0,0,0,0,0,0,0,14,113.12,0.389,1.4
2010,1,10,20,0,0,0,0,0,0,0,13,126.08,0.381,1.6
2010,1,10,21,0,0,0,0,0,0,0,13,139.21,0.371,1.7
2010,1,10,22,0,0,0,0,0,0,0,12,152.37,0.362,1.9
2010,1,10,23,0,0,0,0,0,0,0,11,165.14,0.356,2
2010,1,11,0,0,0,0,0,0,0,0,11,173.43,0.351,2.2
2010,1,11,1,0,0,0,0,0,0,0,10,164.74,0.347,2.4
2010,1,11,2,0,0,0,0,0,0,0,10,151.93,0.344,2.4
2010,1,11,3,0,0,0,0,0,0,0,9,138.77,0.349,2.3
2010,1,11,4,0,0,0,0,0,0,0,8,125.63,0.352,2.3
2010,1,11,5,0,0,0,0,0,0,0,8,112.67,0.354,2.2
2010,1,11,6,0,0,0,0,0,0,0,8,100.03,0.358,2.1
2010,1,11,7,0,4,0,4,11,23,12,10,87.88,0.363,2.1
2010,1,11,8,0,96,8,98,109,288,177,14,76.5,0.372,1.7
2010,1,11,9,0,184,22,193,176,470,365,18,66.29,0.383,1.2
2010,1,11,10,0,228,20,239,214,575,520,22,57.91,0.397,1.5
2010,1,11,11,0,327,249,480,235,628,619,25,52.25,0.411,1.9
2010,1,11,12,0,287,507,612,241,644,653,25,50.26,0.423,2
2010,1,11,13,0,247,520,565,234,626,617,25,52.35,0.431,2.1
2010,1,11,14,0,218,491,478,213,570,515,25,58.08,0.436,2.2
2010,1,11,15,0,180,384,334,174,464,359,23,66.51,0.434,2.2
2010,1,11,16,0,114,149,149,107,279,171,19,76.75,0.43,2.3
2010,1,11,17,0,2,0,2,9,18,10,16,88.15,0.427,2.4
2010,1,11,18,0,0,0,0,0,0,0,15,100.32,0.427,2.4
2010,1,11,19,0,0,0,0,0,0,0,14,112.97,0.433,2.4
2010,1,11,20,0,0,0,0,0,0,0,13,125.94,0.445,2.4
2010,1,11,21,0,0,0,0,0,0,0,13,139.08,0.46,2.5
2010,1,11,22,0,0,0,0,0,0,0,12,152.23,0.477,2.5
2010,1,11,23,0,0,0,0,0,0,0,11,164.99,0.495,2.5
2010,1,12,0,0,0,0,0,0,0,0,11,173.28,0.518,2.4
2010,1,12,1,0,0,0,0,0,0,0,10,164.74,0.55,2.3
2010,1,12,2,0,0,0,0,0,0,0,10,151.97,0.597,2.2
2010,1,12,3,0,0,0,0,0,0,0,9,138.81,0.657,2.1
2010,1,12,4,0,0,0,0,0,0,0,9,125.66,0.732,2.1
2010,1,12,5,0,0,0,0,0,0,0,8,112.69,0.823,2.2
2010,1,12,6,0,0,0,0,0,0,0,8,100.04,0.917,2.4
2010,1,12,7,0,4,0,4,10,20,10,11,87.87,0.992,2.6
2010,1,12,8,0,97,26,104,105,265,168,14,76.47,1.041,2.2
2010,1,12,9,0,203,115,250,171,441,349,18,66.24,1.092,1.6
2010,1,12,10,0,234,23,247,209,543,498,23,57.82,1.142,1.7
2010,1,12,11,0,251,18,263,229,596,595,25,52.13,1.191,1.4
2010,1,12,12,0,347,240,501,235,611,628,26,50.1,1.227,1
2010,1,12,13,0,265,468,553,229,593,593,27,52.17,1.268,0.9
2010,1,12,14,0,231,489,491,208,538,494,26,57.89,1.324,0.9
2010,1,12,15,0,196,332,330,169,433,343,24,66.33,1.382,1
2010,1,12,16,0,114,100,138,103,255,163,21,76.58,1.454,0.9
2010,1,12,17,0,2,0,2,9,17,9,18,87.99,1.543,0.9
2010,1,12,18,0,0,0,0,0,0,0,18,100.16,1.605,0.8
2010,1,12,19,0,0,0,0,0,0,0,17,112.82,1.62,0.6
2010,1,12,20,0,0,0,0,0,0,0,16,125.8,1.631,0.5
2010,1,12,21,0,0,0,0,0,0,0,16,138.94,1.642,0.4
2010,1,12,22,0,0,0,0,0,0,0,15,152.09,1.684,0.3
2010,1,12,23,0,0,0,0,0,0,0,15,164.83,1.753,0.5
2010,1,13,0,0,0,0,0,0,0,0,14,173.12,1.844,0.8
2010,1,13,1,0,0,0,0,0,0,0,13,164.74,1.955,0.9
2010,1,13,2,0,0,0,0,0,0,0,13,151.99,2.065,0.9
2010,1,13,3,0,0,0,0,0,0,0,12,138.84,2.147,0.9
2010,1,13,4,0,0,0,0,0,0,0,12,125.69,2.204,1.1
2010,1,13,5,0,0,0,0,0,0,0,11,112.71,2.217,1.6
2010,1,13,6,0,0,0,0,0,0,0,11,100.04,2.192,2.1
2010,1,13,7,0,6,0,6,9,17,10,12,87.86,2.161,2.2
2010,1,13,8,0,102,247,161,102,247,161,13,76.43,2.143,1.9
2010,1,13,9,0,199,89,235,167,419,337,14,66.17,2.155,1.5
2010,1,13,10,0,281,69,318,205,520,483,16,57.72,2.185,1.4
2010,1,13,11,0,324,93,382,226,573,579,16,51.99,2.207,1.1
2010,1,13,12,0,327,88,384,232,590,612,16,49.93,2.21,0.9
2010,1,13,13,0,313,113,383,226,574,579,15,51.98,2.174,1.1
2010,1,13,14,0,271,371,470,206,522,485,16,57.7,2.08,1.2
2010,1,13,15,0,181,52,203,168,423,339,15,66.15,1.964,1.2
2010,1,13,16,0,106,36,115,103,252,163,14,76.4,1.863,1.2
2010,1,13,17,0,2,0,2,9,19,10,12,87.83,1.762,1.2
2010,1,13,18,0,0,0,0,0,0,0,11,100.01,1.65,1.1
2010,1,13,19,0,0,0,0,0,0,0,11,112.68,1.537,1.1
2010,1,13,20,0,0,0,0,0,0,0,10,125.66,1.418,1.1
2010,1,13,21,0,0,0,0,0,0,0,10,138.8,1.315,1.2
2010,1,13,22,0,0,0,0,0,0,0,9,151.95,1.254,1.2
2010,1,13,23,0,0,0,0,0,0,0,9,164.67,1.235,1.2
2010,1,14,0,0,0,0,0,0,0,0,8,172.95,1.239,1.5
2010,1,14,1,0,0,0,0,0,0,0,8,164.73,1.248,1.8
2010,1,14,2,0,0,0,0,0,0,0,8,152.02,1.258,2
2010,1,14,3,0,0,0,0,0,0,0,7,138.86,1.265,2
2010,1,14,4,0,0,0,0,0,0,0,7,125.71,1.267,2
2010,1,14,5,0,0,0,0,0,0,0,7,112.73,1.278,2.1
2010,1,14,6,0,0,0,0,0,0,0,7,100.04,1.297,2.2
2010,1,14,7,0,4,0,4,10,19,10,9,87.84,1.319,2.1
2010,1,14,8,0,108,42,118,105,260,166,12,76.39,1.332,1.6
2010,1,14,9,0,198,53,220,170,436,347,16,66.11,1.336,1.3
2010,1,14,10,0,257,38,278,209,539,498,19,57.62,1.341,1.5
2010,1,14,11,0,305,34,327,229,593,596,21,51.85,1.339,1.4
2010,1,14,12,0,322,88,379,236,611,631,23,49.76,1.316,1.3
2010,1,14,13,0,292,407,544,230,595,598,23,51.79,1.292,1.5
2010,1,14,14,0,235,476,491,210,543,501,23,57.51,1.264,1.7
2010,1,14,15,0,191,322,323,172,441,351,21,65.96,1.239,1.8
2010,1,14,16,0,113,164,153,107,266,170,18,76.23,1.206,1.8
2010,1,14,17,0,2,0,2,11,22,12,16,87.66,1.153,2.1
2010,1,14,18,0,0,0,0,0,0,0,15,99.86,1.079,2.3
2010,1,14,19,0,0,0,0,0,0,0,14,112.53,0.994,2.6
2010,1,14,20,0,0,0,0,0,0,0,13,125.51,0.913,2.9
2010,1,14,21,0,0,0,0,0,0,0,12,138.66,0.836,3.1
2010,1,14,22,0,0,0,0,0,0,0,11,151.81,0.777,3.2
2010,1,14,23,0,0,0,0,0,0,0,11,164.5,0.731,3.2
2010,1,15,0,0,0,0,0,0,0,0,10,172.77,0.699,3
2010,1,15,1,0,0,0,0,0,0,0,9,164.71,0.68,2.8
2010,1,15,2,0,0,0,0,0,0,0,8,152.03,0.657,2.7
2010,1,15,3,0,0,0,0,0,0,0,8,138.88,0.633,2.7
2010,1,15,4,0,0,0,0,0,0,0,8,125.73,0.618,2.7
2010,1,15,5,0,0,0,0,0,0,0,7,112.73,0.603,2.6
2010,1,15,6,0,0,0,0,0,0,0,7,100.04,0.594,2.5
2010,1,15,7,0,4,0,4,11,22,11,9,87.82,0.592,2.3
2010,1,15,8,0,117,219,169,109,280,175,12,76.35,0.59,1.7
2010,1,15,9,0,176,425,349,175,462,363,16,66.03,0.586,1.2
2010,1,15,10,0,234,483,494,214,566,518,20,57.51,0.592,1.2
2010,1,15,11,0,321,274,491,234,620,619,23,51.7,0.612,1.5
2010,1,15,12,0,318,349,545,241,636,654,24,49.58,0.63,1.4
2010,1,15,13,0,255,560,603,234,620,619,24,51.59,0.638,1.5
2010,1,15,14,0,251,438,488,214,567,521,24,57.31,0.623,1.5
2010,1,15,15,0,200,209,286,176,465,367,22,65.77,0.592,1.5
2010,1,15,16,0,118,131,150,111,287,180,18,76.05,0.564,1.6
2010,1,15,17,0,3,0,3,13,28,14,16,87.5,0.536,1.7
2010,1,15,18,0,0,0,0,0,0,0,15,99.7,0.511,1.8
2010,1,15,19,0,0,0,0,0,0,0,14,112.38,0.487,1.8
2010,1,15,20,0,0,0,0,0,0,0,13,125.37,0.466,1.9
2010,1,15,21,0,0,0,0,0,0,0,12,138.52,0.458,2
2010,1,15,22,0,0,0,0,0,0,0,12,151.67,0.454,2.1
2010,1,15,23,0,0,0,0,0,0,0,11,164.34,0.453,2.2
2010,1,16,0,0,0,0,0,0,0,0,10,172.58,0.456,2.3
2010,1,16,1,0,0,0,0,0,0,0,10,164.69,0.461,2.4
2010,1,16,2,0,0,0,0,0,0,0,9,152.04,0.466,2.4
2010,1,16,3,0,0,0,0,0,0,0,9,138.9,0.469,2.3
2010,1,16,4,0,0,0,0,0,0,0,8,125.74,0.47,2.3
2010,1,16,5,0,0,0,0,0,0,0,8,112.74,0.471,2.2
2010,1,16,6,0,0,0,0,0,0,0,7,100.03,0.472,2.1
2010,1,16,7,0,7,0,7,11,23,12,10,87.79,0.475,2
2010,1,16,8,0,116,220,169,110,286,178,13,76.3,0.481,1.7
2010,1,16,9,0,176,426,350,176,468,367,17,65.95,0.494,1.3
2010,1,16,10,0,215,534,503,215,572,523,22,57.4,0.51,1.6
2010,1,16,11,0,229,603,604,235,626,625,24,51.55,0.527,1.5
2010,1,16,12,0,235,622,640,242,642,660,25,49.39,0.541,1.6
2010,1,16,13,0,234,588,601,236,626,626,25,51.39,0.55,1.7
2010,1,16,14,0,212,545,508,215,572,527,24,57.11,0.555,1.9
