Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water,Wind Speed
2006,1,3,22,0,0,0,0,0,0,0,11,153.32,0.617,3.5
2006,1,3,23,0,0,0,0,0,0,0,11,166.18,0.598,3.5
2006,1,4,0,0,0,0,0,0,0,0,10,174.26,0.574,3.6
2006,1,4,1,0,0,0,0,0,0,0,9,164.52,0.562,3.6
2006,1,4,2,0,0,0,0,0,0,0,9,151.57,0.555,3.6
2006,1,4,3,0,0,0,0,0,0,0,8,138.39,0.558,3.5
2006,1,4,4,0,0,0,0,0,0,0,7,125.28,0.565,3.5
2006,1,4,5,0,0,0,0,0,0,0,7,112.38,0.572,3.4
2006,1,4,6,0,0,0,0,0,0,0,6,99.82,0.581,3.3
2006,1,4,7,0,8,0,8,14,27,15,8,87.77,0.587,3.1
2006,1,4,8,0,103,301,174,99,351,181,12,76.53,0.59,2.5
2006,1,4,9,0,150,521,358,148,550,368,16,66.5,0.584,2.3
2006,1,4,10,0,171,645,510,176,656,520,20,58.35,0.575,2.2
2006,1,4,11,0,190,674,597,190,709,618,22,52.94,0.567,1.9
2006,1,4,12,0,189,706,632,194,725,649,23,51.18,0.552,1.8
2006,1,4,13,0,198,652,587,189,707,610,23,53.43,0.538,2
2006,1,4,14,0,194,535,468,173,650,506,22,59.22,0.53,2.2
2006,1,4,15,0,152,497,341,144,536,348,21,67.65,0.523,2.5
2006,1,4,16,0,100,219,147,92,321,159,17,77.86,0.517,2.8
2006,1,4,17,0,1,0,1,5,5,5,15,89.22,0.513,3.3
2006,1,4,18,0,0,0,0,0,0,0,14,101.35,0.508,3.6
2006,1,4,19,0,0,0,0,0,0,0,13,113.96,0.494,3.8
2006,1,4,20,0,0,0,0,0,0,0,12,126.9,0.482,3.9
2006,1,4,21,0,0,0,0,0,0,0,11,140.02,0.472,3.9
2006,1,4,22,0,0,0,0,0,0,0,10,153.19,0.463,3.9
2006,1,4,23,0,0,0,0,0,0,0,9,166.04,0.456,4
2006,1,5,0,0,0,0,0,0,0,0,8,174.17,0.448,4.1
2006,1,5,1,0,0,0,0,0,0,0,8,164.57,0.438,4.1
2006,1,5,2,0,0,0,0,0,0,0,7,151.63,0.426,4.1
2006,1,5,3,0,0,0,0,0,0,0,7,138.46,0.415,4
2006,1,5,4,0,0,0,0,0,0,0,6,125.35,0.401,3.9
2006,1,5,5,0,0,0,0,0,0,0,6,112.44,0.387,3.8
2006,1,5,6,0,0,0,0,0,0,0,5,99.86,0.371,3.7
2006,1,5,7,0,7,0,7,14,28,15,7,87.8,0.356,3.4
2006,1,5,8,0,116,98,139,101,365,186,10,76.54,0.346,2.8
2006,1,5,9,0,193,274,303,150,567,377,15,66.49,0.34,2.8
2006,1,5,10,0,196,592,508,178,674,532,19,58.3,0.334,3.1
2006,1,5,11,0,196,655,592,192,727,632,21,52.87,0.331,3
2006,1,5,12,0,187,716,637,197,742,663,22,51.07,0.33,2.9
2006,1,5,13,0,183,695,599,191,723,624,23,53.29,0.331,3.1
2006,1,5,14,0,170,635,497,176,666,518,22,59.07,0.331,3.2
2006,1,5,15,0,155,483,340,146,552,358,21,67.5,0.327,3.4
2006,1,5,16,0,101,198,144,94,337,166,17,77.71,0.32,3.4
2006,1,5,17,0,1,0,1,6,7,6,14,89.08,0.305,3.8
2006,1,5,18,0,0,0,0,0,0,0,13,101.21,0.288,4
2006,1,5,19,0,0,0,0,0,0,0,12,113.82,0.274,4
2006,1,5,20,0,0,0,0,0,0,0,11,126.76,0.259,3.9
2006,1,5,21,0,0,0,0,0,0,0,10,139.89,0.25,3.8
2006,1,5,22,0,0,0,0,0,0,0,9,153.05,0.242,3.7
2006,1,5,23,0,0,0,0,0,0,0,8,165.89,0.235,3.6
2006,1,6,0,0,0,0,0,0,0,0,7,174.07,0.229,3.5
2006,1,6,1,0,0,0,0,0,0,0,6,164.61,0.227,3.5
2006,1,6,2,0,0,0,0,0,0,0,6,151.7,0.228,3.5
2006,1,6,3,0,0,0,0,0,0,0,5,138.52,0.232,3.5
2006,1,6,4,0,0,0,0,0,0,0,5,125.41,0.244,3.6
2006,1,6,5,0,0,0,0,0,0,0,4,112.49,0.261,3.5
2006,1,6,6,0,0,0,0,0,0,0,4,99.9,0.275,3.5
2006,1,6,7,0,10,0,10,14,28,15,6,87.83,0.288,3.3
2006,1,6,8,0,103,321,178,102,368,187,9,76.55,0.3,2.7
2006,1,6,9,0,147,540,363,151,570,378,14,66.47,0.309,2.3
2006,1,6,10,0,174,635,509,178,676,534,19,58.26,0.317,2.6
2006,1,6,11,0,185,697,607,193,728,633,21,52.78,0.328,2.5
2006,1,6,12,0,189,711,637,197,742,665,22,50.96,0.339,2.4
2006,1,6,13,0,183,698,602,191,723,625,23,53.15,0.353,2.5
2006,1,6,14,0,170,638,500,176,665,519,22,58.92,0.362,2.7
2006,1,6,15,0,154,491,344,146,551,359,20,67.35,0.373,2.9
2006,1,6,16,0,102,207,147,94,337,167,17,77.56,0.378,3.1
2006,1,6,17,0,1,0,1,7,8,7,14,88.93,0.377,3.5
2006,1,6,18,0,0,0,0,0,0,0,13,101.06,0.374,3.8
2006,1,6,19,0,0,0,0,0,0,0,12,113.69,0.373,3.8
2006,1,6,20,0,0,0,0,0,0,0,11,126.63,0.367,3.7
2006,1,6,21,0,0,0,0,0,0,0,10,139.75,0.361,3.6
2006,1,6,22,0,0,0,0,0,0,0,9,152.92,0.352,3.6
2006,1,6,23,0,0,0,0,0,0,0,8,165.75,0.339,3.6
2006,1,7,0,0,0,0,0,0,0,0,7,173.96,0.323,3.7
2006,1,7,1,0,0,0,0,0,0,0,7,164.65,0.31,3.7
2006,1,7,2,0,0,0,0,0,0,0,6,151.75,0.298,3.7
2006,1,7,3,0,0,0,0,0,0,0,5,138.58,0.284,3.8
2006,1,7,4,0,0,0,0,0,0,0,5,125.46,0.274,3.8
2006,1,7,5,0,0,0,0,0,0,0,4,112.53,0.262,3.6
2006,1,7,6,0,0,0,0,0,0,0,4,99.94,0.248,3.4
2006,1,7,7,0,10,0,10,14,29,15,6,87.85,0.234,3.1
2006,1,7,8,0,103,320,178,102,375,190,9,76.55,0.226,2.4
2006,1,7,9,0,147,540,363,152,580,384,14,66.45,0.222,1.9
2006,1,7,10,0,172,647,513,180,688,542,19,58.2,0.218,2.2
2006,1,7,11,0,184,698,608,194,741,644,21,52.69,0.218,2.2
2006,1,7,12,0,195,691,632,199,756,677,23,50.83,0.221,2.3
2006,1,7,13,0,183,699,604,194,737,637,23,53,0.226,2.4
2006,1,7,14,0,175,619,496,178,680,531,23,58.76,0.232,2.5
2006,1,7,15,0,154,498,348,149,566,368,21,67.19,0.238,2.8
2006,1,7,16,0,103,217,151,97,351,174,17,77.4,0.241,3
2006,1,7,17,0,1,0,1,8,11,8,14,88.78,0.243,3.4
2006,1,7,18,0,0,0,0,0,0,0,13,100.92,0.244,3.5
2006,1,7,19,0,0,0,0,0,0,0,12,113.55,0.243,3.4
2006,1,7,20,0,0,0,0,0,0,0,10,126.49,0.24,3.1
2006,1,7,21,0,0,0,0,0,0,0,10,139.62,0.224,2.9
2006,1,7,22,0,0,0,0,0,0,0,9,152.78,0.209,2.8
2006,1,7,23,0,0,0,0,0,0,0,8,165.6,0.196,2.7
2006,1,8,0,0,0,0,0,0,0,0,7,173.84,0.185,2.8
2006,1,8,1,0,0,0,0,0,0,0,7,164.68,0.174,3
2006,1,8,2,0,0,0,0,0,0,0,6,151.81,0.165,3.2
2006,1,8,3,0,0,0,0,0,0,0,5,138.63,0.166,3.3
2006,1,8,4,0,0,0,0,0,0,0,5,125.51,0.166,3.3
2006,1,8,5,0,0,0,0,0,0,0,4,112.58,0.166,3.2
2006,1,8,6,0,0,0,0,0,0,0,4,99.97,0.167,3.2
2006,1,8,7,0,7,0,7,14,29,16,6,87.87,0.17,3.1
2006,1,8,8,0,103,320,178,103,381,192,10,76.55,0.173,2.5
2006,1,8,9,0,150,522,359,153,586,387,14,66.42,0.174,2
2006,1,8,10,0,174,638,511,181,694,547,19,58.14,0.176,2.1
2006,1,8,11,0,190,680,604,195,747,650,21,52.6,0.176,2
2006,1,8,12,0,203,671,628,200,763,683,23,50.7,0.177,1.8
2006,1,8,13,0,189,682,601,195,745,645,23,52.85,0.177,1.6
2006,1,8,14,0,175,625,501,179,689,539,22,58.6,0.178,1.6
2006,1,8,15,0,154,505,352,150,575,375,20,67.02,0.186,1.8
2006,1,8,16,0,104,227,155,98,360,178,16,77.24,0.196,2
2006,1,8,17,0,1,0,1,9,14,9,13,88.63,0.205,2.4
2006,1,8,18,0,0,0,0,0,0,0,12,100.77,0.212,2.7
2006,1,8,19,0,0,0,0,0,0,0,11,113.4,0.219,2.9
2006,1,8,20,0,0,0,0,0,0,0,10,126.35,0.225,3.1
2006,1,8,21,0,0,0,0,0,0,0,9,139.49,0.221,3.1
2006,1,8,22,0,0,0,0,0,0,0,9,152.65,0.218,3
2006,1,8,23,0,0,0,0,0,0,0,8,165.45,0.217,2.9
2006,1,9,0,0,0,0,0,0,0,0,7,173.72,0.218,2.8
2006,1,9,1,0,0,0,0,0,0,0,7,164.71,0.224,2.8
2006,1,9,2,0,0,0,0,0,0,0,6,151.85,0.242,2.9
2006,1,9,3,0,0,0,0,0,0,0,6,138.68,0.272,2.9
2006,1,9,4,0,0,0,0,0,0,0,5,125.56,0.295,2.9
2006,1,9,5,0,0,0,0,0,0,0,5,112.61,0.313,2.8
2006,1,9,6,0,0,0,0,0,0,0,4,99.99,0.328,2.6
2006,1,9,7,0,4,0,4,14,27,15,7,87.88,0.35,2.4
2006,1,9,8,0,104,296,173,101,363,186,11,76.54,0.375,1.7
2006,1,9,9,0,154,501,355,150,562,375,14,66.38,0.418,1
2006,1,9,10,0,179,629,512,177,666,530,19,58.07,0.464,0.8
2006,1,9,11,0,210,628,593,192,717,629,23,52.49,0.497,0.7
2006,1,9,12,0,195,697,638,196,731,661,24,50.56,0.524,0.7
2006,1,9,13,0,240,602,605,191,712,622,24,52.69,0.562,0.7
2006,1,9,14,0,265,204,372,175,655,518,23,58.43,0.59,0.9
2006,1,9,15,0,194,408,355,147,545,361,22,66.86,0.588,1.3
2006,1,9,16,0,101,103,125,96,338,172,17,77.08,0.581,1.7
2006,1,9,17,0,2,0,2,9,14,9,15,88.47,0.59,1.7
2006,1,9,18,0,0,0,0,0,0,0,14,100.62,0.601,1.5
2006,1,9,19,0,0,0,0,0,0,0,14,113.26,0.617,1.4
2006,1,9,20,0,0,0,0,0,0,0,14,126.22,0.642,1.5
2006,1,9,21,0,0,0,0,0,0,0,14,139.35,0.666,1.7
2006,1,9,22,0,0,0,0,0,0,0,13,152.51,0.702,2.1
2006,1,9,23,0,0,0,0,0,0,0,12,165.3,0.698,2.7
2006,1,10,0,0,0,0,0,0,0,0,11,173.58,0.628,3
2006,1,10,1,0,0,0,0,0,0,0,10,164.73,0.571,3.1
2006,1,10,2,0,0,0,0,0,0,0,10,151.9,0.532,3.1
2006,1,10,3,0,0,0,0,0,0,0,10,138.73,0.507,3
2006,1,10,4,0,0,0,0,0,0,0,9,125.6,0.494,2.8
2006,1,10,5,0,0,0,0,0,0,0,9,112.65,0.466,2.7
2006,1,10,6,0,0,0,0,0,0,0,9,100.02,0.444,2.7
2006,1,10,7,0,6,0,6,13,26,14,10,87.88,0.443,2.7
2006,1,10,8,0,105,70,122,100,360,184,12,76.52,0.437,2.3
2006,1,10,9,0,196,238,292,150,562,375,16,66.34,0.437,1.8
2006,1,10,10,0,238,437,470,178,670,533,21,58,0.429,2.2
2006,1,10,11,0,240,614,615,192,722,634,24,52.38,0.435,2.2
2006,1,10,12,0,311,355,538,197,737,667,25,50.42,0.451,2.2
2006,1,10,13,0,283,352,498,192,719,629,25,52.52,0.474,2.3
2006,1,10,14,0,253,250,385,176,663,526,24,58.26,0.485,2.3
2006,1,10,15,0,214,133,267,148,553,367,23,66.69,0.489,2.3
2006,1,10,16,0,102,174,142,98,347,176,18,76.92,0.483,2.3
2006,1,10,17,0,2,0,2,10,17,11,16,88.31,0.475,2.5
2006,1,10,18,0,0,0,0,0,0,0,15,100.47,0.478,2.6
2006,1,10,19,0,0,0,0,0,0,0,14,113.12,0.487,2.6
2006,1,10,20,0,0,0,0,0,0,0,13,126.08,0.501,2.6
2006,1,10,21,0,0,0,0,0,0,0,12,139.21,0.513,2.5
2006,1,10,22,0,0,0,0,0,0,0,12,152.37,0.528,2.6
2006,1,10,23,0,0,0,0,0,0,0,11,165.15,0.548,2.7
2006,1,11,0,0,0,0,0,0,0,0,11,173.44,0.558,2.8
2006,1,11,1,0,0,0,0,0,0,0,10,164.74,0.558,3.1
2006,1,11,2,0,0,0,0,0,0,0,10,151.94,0.559,3.5
2006,1,11,3,0,0,0,0,0,0,0,9,138.77,0.548,3.7
2006,1,11,4,0,0,0,0,0,0,0,8,125.63,0.53,3.8
2006,1,11,5,0,0,0,0,0,0,0,8,112.67,0.508,3.8
2006,1,11,6,0,0,0,0,0,0,0,7,100.03,0.483,3.7
2006,1,11,7,0,6,0,6,13,25,14,10,87.88,0.461,3.5
2006,1,11,8,0,102,322,178,101,360,185,13,76.5,0.44,2.8
2006,1,11,9,0,150,525,362,150,563,376,18,66.29,0.435,2.3
2006,1,11,10,0,174,643,516,178,670,534,22,57.91,0.434,2.9
2006,1,11,11,0,185,705,617,193,723,636,25,52.26,0.439,3
2006,1,11,12,0,188,722,650,197,739,670,26,50.26,0.449,2.9
2006,1,11,13,0,184,704,615,192,721,633,27,52.35,0.468,2.7
2006,1,11,14,0,172,648,515,177,664,528,26,58.08,0.497,2.7
2006,1,11,15,0,157,512,362,148,554,370,25,66.51,0.518,2.6
2006,1,11,16,0,102,285,168,98,349,178,20,76.75,0.533,2.6
2006,1,11,17,0,2,0,2,11,19,12,18,88.16,0.542,2.8
2006,1,11,18,0,0,0,0,0,0,0,17,100.32,0.544,3
2006,1,11,19,0,0,0,0,0,0,0,16,112.97,0.54,3.2
2006,1,11,20,0,0,0,0,0,0,0,15,125.94,0.535,3.3
2006,1,11,21,0,0,0,0,0,0,0,14,139.08,0.538,3.4
2006,1,11,22,0,0,0,0,0,0,0,13,152.23,0.548,3.5
2006,1,11,23,0,0,0,0,0,0,0,13,164.99,0.563,3.5
2006,1,12,0,0,0,0,0,0,0,0,12,173.28,0.581,3.5
2006,1,12,1,0,0,0,0,0,0,0,11,164.75,0.603,3.5
2006,1,12,2,0,0,0,0,0,0,0,11,151.97,0.632,3.6
2006,1,12,3,0,0,0,0,0,0,0,10,138.81,0.66,3.7
2006,1,12,4,0,0,0,0,0,0,0,10,125.66,0.68,3.7
2006,1,12,5,0,0,0,0,0,0,0,9,112.7,0.689,3.5
2006,1,12,6,0,0,0,0,0,0,0,9,100.04,0.688,3.4
2006,1,12,7,0,7,0,7,13,24,14,11,87.87,0.677,3.2
2006,1,12,8,0,103,302,174,99,349,181,15,76.47,0.668,2.6
2006,1,12,9,0,151,526,363,148,550,370,19,66.24,0.665,2.1
2006,1,12,10,0,174,645,518,176,657,527,24,57.83,0.662,2.5
2006,1,12,11,0,189,691,614,191,711,628,27,52.13,0.658,2.9
2006,1,12,12,0,189,723,653,196,728,663,28,50.1,0.653,2.9
2006,1,12,13,0,185,706,618,191,712,628,28,52.17,0.642,3
2006,1,12,14,0,172,650,518,176,659,527,27,57.9,0.62,3
2006,1,12,15,0,147,541,365,148,552,370,26,66.33,0.601,3
2006,1,12,16,0,103,297,172,99,350,180,22,76.58,0.586,2.9
2006,1,12,17,0,3,0,3,12,22,13,19,87.99,0.58,3.1
2006,1,12,18,0,0,0,0,0,0,0,17,100.17,0.588,3.2
2006,1,12,19,0,0,0,0,0,0,0,16,112.83,0.608,3.3
2006,1,12,20,0,0,0,0,0,0,0,16,125.8,0.631,3.3
2006,1,12,21,0,0,0,0,0,0,0,15,138.94,0.635,3.2
2006,1,12,22,0,0,0,0,0,0,0,14,152.09,0.644,3.2
2006,1,12,23,0,0,0,0,0,0,0,13,164.83,0.654,3.2
2006,1,13,0,0,0,0,0,0,0,0,12,173.12,0.653,3.1
2006,1,13,1,0,0,0,0,0,0,0,12,164.74,0.65,3.1
2006,1,13,2,0,0,0,0,0,0,0,11,152,0.643,3.3
2006,1,13,3,0,0,0,0,0,0,0,11,138.84,0.645,3.5
2006,1,13,4,0,0,0,0,0,0,0,10,125.69,0.664,3.5
2006,1,13,5,0,0,0,0,0,0,0,10,112.71,0.696,3.5
2006,1,13,6,0,0,0,0,0,0,0,9,100.05,0.707,3.2
2006,1,13,7,0,7,0,7,13,24,14,12,87.86,0.713,2.8
2006,1,13,8,0,104,324,180,99,349,181,16,76.44,0.693,1.9
2006,1,13,9,0,148,543,368,149,551,371,20,66.18,0.677,1.3
2006,1,13,10,0,173,651,521,177,658,528,25,57.73,0.665,1.9
2006,1,13,11,0,185,707,621,191,713,630,27,52,0.65,2.2
2006,1,13,12,0,190,724,656,196,729,666,28,49.94,0.652,2.4
2006,1,13,13,0,185,707,621,191,712,630,28,51.99,0.662,2.6
2006,1,13,14,0,172,652,521,177,658,528,27,57.71,0.679,2.9
2006,1,13,15,0,148,544,368,149,550,371,25,66.15,0.706,3.1
2006,1,13,16,0,104,310,177,99,349,181,22,76.41,0.735,3
2006,1,13,17,0,3,0,3,13,24,14,18,87.83,0.763,3.1
2006,1,13,18,0,0,0,0,0,0,0,17,100.01,0.785,3.1
2006,1,13,19,0,0,0,0,0,0,0,16,112.68,0.794,3.2
2006,1,13,20,0,0,0,0,0,0,0,16,125.66,0.791,3.2
2006,1,13,21,0,0,0,0,0,0,0,15,138.8,0.775,3.4
2006,1,13,22,0,0,0,0,0,0,0,14,151.95,0.758,3.7
2006,1,13,23,0,0,0,0,0,0,0,14,164.67,0.744,3.9
2006,1,14,0,0,0,0,0,0,0,0,13,172.95,0.733,3.9
2006,1,14,1,0,0,0,0,0,0,0,12,164.73,0.725,3.8
2006,1,14,2,0,0,0,0,0,0,0,11,152.02,0.716,3.6
2006,1,14,3,0,0,0,0,0,0,0,11,138.86,0.701,3.4
2006,1,14,4,0,0,0,0,0,0,0,10,125.71,0.684,3.1
2006,1,14,5,0,0,0,0,0,0,0,10,112.73,0.68,3.2
2006,1,14,6,0,0,0,0,0,0,0,10,100.05,0.701,3.3
2006,1,14,7,0,7,0,7,13,24,14,12,87.85,0.736,3
2006,1,14,8,0,103,326,180,99,347,181,16,76.4,0.784,2.4
2006,1,14,9,0,150,531,366,148,545,369,21,66.11,0.829,2
2006,1,14,10,0,178,632,517,176,651,525,25,57.63,0.849,2.9
2006,1,14,11,0,188,699,620,191,705,626,27,51.86,0.85,3.2
2006,1,14,12,0,195,721,661,195,721,661,28,49.76,0.852,3.2
2006,1,14,13,0,191,705,627,191,705,627,28,51.8,0.864,3.3
2006,1,14,14,0,180,642,525,176,651,526,28,57.52,0.896,3.3
2006,1,14,15,0,163,494,365,148,543,369,26,65.96,0.947,3.3
2006,1,14,16,0,105,287,174,99,345,181,22,76.23,1.005,3.1
2006,1,14,17,0,3,0,3,14,27,15,19,87.67,1.058,3.1
2006,1,14,18,0,0,0,0,0,0,0,18,99.86,1.097,3
2006,1,14,19,0,0,0,0,0,0,0,17,112.53,1.124,2.9
2006,1,14,20,0,0,0,0,0,0,0,17,125.52,1.163,3
2006,1,14,21,0,0,0,0,0,0,0,16,138.66,1.203,3
2006,1,14,22,0,0,0,0,0,0,0,16,151.81,1.248,3
2006,1,14,23,0,0,0,0,0,0,0,15,164.51,1.31,3.1
2006,1,15,0,0,0,0,0,0,0,0,15,172.77,1.38,3.1
2006,1,15,1,0,0,0,0,0,0,0,15,164.71,1.435,3
2006,1,15,2,0,0,0,0,0,0,0,15,152.03,1.456,2.9
2006,1,15,3,0,0,0,0,0,0,0,14,138.89,1.439,2.7
2006,1,15,4,0,0,0,0,0,0,0,14,125.73,1.38,2.3
2006,1,15,5,0,0,0,0,0,0,0,13,112.74,1.288,1.9
2006,1,15,6,0,0,0,0,0,0,0,12,100.04,1.205,1.7
2006,1,15,7,0,10,0,10,13,23,13,14,87.82,1.174,1.3
2006,1,15,8,0,111,233,166,98,337,177,19,76.35,1.192,0.6
2006,1,15,9,0,164,486,362,147,533,363,21,66.04,1.234,0.3
2006,1,15,10,0,229,518,508,174,638,517,26,57.52,1.262,0.6
2006,1,15,11,0,314,270,482,189,692,618,29,51.71,1.27,1.2
2006,1,15,12,0,332,210,469,194,708,653,30,49.58,1.284,1.7
2006,1,15,13,0,284,507,599,189,692,619,30,51.6,1.302,1.9
2006,1,15,14,0,270,126,339,175,640,520,29,57.32,1.297,1.6
2006,1,15,15,0,204,306,330,147,537,368,27,65.77,1.253,1.3
2006,1,15,16,0,101,43,112,99,344,183,23,76.05,1.204,1
2006,1,15,17,0,3,0,3,15,30,16,20,87.5,1.158,1.4
2006,1,15,18,0,0,0,0,0,0,0,20,99.7,1.116,2.1
2006,1,15,19,0,0,0,0,0,0,0,19,112.39,1.08,2.7
2006,1,15,20,0,0,0,0,0,0,0,19,125.37,1.043,2.8
2006,1,15,21,0,0,0,0,0,0,0,18,138.52,1.01,2.7
2006,1,15,22,0,0,0,0,0,0,0,17,151.67,0.978,2.6
2006,1,15,23,0,0,0,0,0,0,0,16,164.34,0.968,2.5
2006,1,16,0,0,0,0,0,0,0,0,15,172.59,0.972,2.4
2006,1,16,1,0,0,0,0,0,0,0,15,164.69,0.976,2.2
2006,1,16,2,0,0,0,0,0,0,0,15,152.04,0.981,2
2006,1,16,3,0,0,0,0,0,0,0,14,138.9,1.016,1.9
2006,1,16,4,0,0,0,0,0,0,0,14,125.74,1.043,1.9
2006,1,16,5,0,0,0,0,0,0,0,14,112.74,1.057,2
2006,1,16,6,0,0,0,0,0,0,0,13,100.03,1.078,2.2
2006,1,16,7,0,7,0,7,13,24,14,15,87.8,1.098,2.3
2006,1,16,8,0,113,78,132,98,340,179,18,76.3,1.127,1.9
2006,1,16,9,0,199,102,241,147,537,366,21,65.96,1.152,1.5
2006,1,16,10,0,233,503,504,175,642,521,26,57.4,1.171,1.6
2006,1,16,11,0,190,696,622,190,696,622,29,51.56,1.179,1.4
2006,1,16,12,0,229,623,635,194,712,658,30,49.4,1.186,1.1
2006,1,16,13,0,190,697,625,190,697,625,30,51.4,1.192,1
2006,1,16,14,0,175,645,526,175,645,526,29,57.12,1.2,0.9
