Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water,Wind Speed
2011,1,6,13,0,194,669,595,202,696,620,21,53.18,0.355,2.1
2011,1,6,14,0,180,608,494,185,638,514,21,58.96,0.37,2.1
2011,1,6,15,0,160,470,341,153,525,355,19,67.38,0.375,2.1
2011,1,6,16,0,99,247,153,96,318,165,16,77.59,0.373,2.1
2011,1,6,17,0,1,0,1,6,9,6,13,88.96,0.374,2.3
2011,1,6,18,0,0,0,0,0,0,0,12,101.1,0.386,2.4
2011,1,6,19,0,0,0,0,0,0,0,12,113.72,0.404,2.5
2011,1,6,20,0,0,0,0,0,0,0,11,126.66,0.422,2.6
2011,1,6,21,0,0,0,0,0,0,0,10,139.79,0.428,2.7
2011,1,6,22,0,0,0,0,0,0,0,9,152.95,0.431,2.8
2011,1,6,23,0,0,0,0,0,0,0,9,165.78,0.431,3
2011,1,7,0,0,0,0,0,0,0,0,8,173.98,0.431,3.1
2011,1,7,1,0,0,0,0,0,0,0,7,164.64,0.432,3.2
2011,1,7,2,0,0,0,0,0,0,0,7,151.74,0.435,3.2
2011,1,7,3,0,0,0,0,0,0,0,6,138.57,0.448,3.1
2011,1,7,4,0,0,0,0,0,0,0,6,125.45,0.464,3
2011,1,7,5,0,0,0,0,0,0,0,5,112.52,0.48,2.9
2011,1,7,6,0,0,0,0,0,0,0,5,99.93,0.491,2.6
2011,1,7,7,0,5,0,5,13,27,14,7,87.84,0.498,2.4
2011,1,7,8,0,103,39,113,102,336,180,11,76.55,0.504,1.8
2011,1,7,9,0,182,51,203,156,530,368,14,66.45,0.506,1.1
2011,1,7,10,0,271,322,441,186,636,521,18,58.21,0.511,0.9
2011,1,7,11,0,236,580,588,202,688,619,21,52.71,0.517,1.2
2011,1,7,12,0,203,678,631,207,704,651,22,50.86,0.522,1
2011,1,7,13,0,195,670,598,201,685,613,22,53.04,0.525,0.9
2011,1,7,14,0,180,610,497,184,629,510,22,58.8,0.525,1
2011,1,7,15,0,161,466,342,152,518,353,20,67.22,0.524,1
2011,1,7,16,0,105,199,149,96,314,164,16,77.44,0.519,1
2011,1,7,17,0,1,0,1,7,11,7,14,88.81,0.508,0.9
2011,1,7,18,0,0,0,0,0,0,0,13,100.95,0.504,0.8
2011,1,7,19,0,0,0,0,0,0,0,12,113.58,0.506,0.8
2011,1,7,20,0,0,0,0,0,0,0,11,126.52,0.51,0.8
2011,1,7,21,0,0,0,0,0,0,0,11,139.65,0.513,0.8
2011,1,7,22,0,0,0,0,0,0,0,10,152.82,0.519,1
2011,1,7,23,0,0,0,0,0,0,0,9,165.63,0.526,1.1
2011,1,8,0,0,0,0,0,0,0,0,9,173.87,0.535,1.2
2011,1,8,1,0,0,0,0,0,0,0,8,164.68,0.55,1.4
2011,1,8,2,0,0,0,0,0,0,0,7,151.79,0.57,1.4
2011,1,8,3,0,0,0,0,0,0,0,6,138.62,0.596,1.5
2011,1,8,4,0,0,0,0,0,0,0,6,125.5,0.622,1.5
2011,1,8,5,0,0,0,0,0,0,0,5,112.56,0.642,1.4
2011,1,8,6,0,0,0,0,0,0,0,5,99.96,0.659,1.3
2011,1,8,7,0,5,0,5,12,26,13,7,87.86,0.669,1.3
2011,1,8,8,0,99,28,106,101,328,178,10,76.54,0.678,1.1
2011,1,8,9,0,176,18,184,154,520,363,13,66.43,0.708,0.8
2011,1,8,10,0,228,15,236,185,624,514,18,58.15,0.745,1.3
2011,1,8,11,0,264,27,281,200,676,611,20,52.62,0.786,1.3
2011,1,8,12,0,329,308,524,205,689,641,21,50.73,0.839,1.2
2011,1,8,13,0,224,623,600,199,669,603,21,52.88,0.896,1.1
2011,1,8,14,0,182,611,500,182,611,500,21,58.64,0.945,1
2011,1,8,15,0,150,501,346,150,501,346,19,67.06,0.981,0.9
2011,1,8,16,0,106,210,153,95,301,161,16,77.28,0.998,0.7
2011,1,8,17,0,1,0,1,7,12,7,14,88.66,1.002,0.6
2011,1,8,18,0,0,0,0,0,0,0,13,100.8,0.993,0.6
2011,1,8,19,0,0,0,0,0,0,0,13,113.44,0.961,0.7
2011,1,8,20,0,0,0,0,0,0,0,12,126.39,0.903,0.7
2011,1,8,21,0,0,0,0,0,0,0,11,139.52,0.833,0.5
2011,1,8,22,0,0,0,0,0,0,0,10,152.68,0.757,0.3
2011,1,8,23,0,0,0,0,0,0,0,9,165.49,0.687,0.2
2011,1,9,0,0,0,0,0,0,0,0,9,173.74,0.633,0.2
2011,1,9,1,0,0,0,0,0,0,0,8,164.7,0.594,0.3
2011,1,9,2,0,0,0,0,0,0,0,7,151.84,0.565,0.6
2011,1,9,3,0,0,0,0,0,0,0,6,138.67,0.533,0.9
2011,1,9,4,0,0,0,0,0,0,0,5,125.54,0.493,1.1
2011,1,9,5,0,0,0,0,0,0,0,4,112.6,0.455,1.3
2011,1,9,6,0,0,0,0,0,0,0,4,99.99,0.421,1.3
2011,1,9,7,0,5,0,5,13,28,14,6,87.87,0.391,1.3
2011,1,9,8,0,92,12,95,103,345,184,9,76.54,0.367,0.9
2011,1,9,9,0,146,3,148,157,542,375,12,66.39,0.356,0.7
2011,1,9,10,0,175,2,177,188,649,531,16,58.08,0.355,0.9
2011,1,9,11,0,200,3,202,204,701,631,18,52.51,0.362,1.2
2011,1,9,12,0,229,7,234,209,717,664,20,50.59,0.37,1.4
2011,1,9,13,0,260,55,294,203,698,627,20,52.72,0.378,1.4
2011,1,9,14,0,268,338,445,186,642,523,19,58.47,0.382,1.5
2011,1,9,15,0,168,419,333,155,533,364,18,66.9,0.378,1.7
2011,1,9,16,0,107,157,142,99,330,173,14,77.12,0.37,1.8
2011,1,9,17,0,2,0,2,9,16,9,12,88.51,0.359,2
2011,1,9,18,0,0,0,0,0,0,0,11,100.66,0.353,2.1
2011,1,9,19,0,0,0,0,0,0,0,11,113.29,0.354,2.3
2011,1,9,20,0,0,0,0,0,0,0,10,126.25,0.362,2.3
2011,1,9,21,0,0,0,0,0,0,0,9,139.38,0.376,2.3
2011,1,9,22,0,0,0,0,0,0,0,9,152.54,0.39,2.4
2011,1,9,23,0,0,0,0,0,0,0,8,165.33,0.4,2.5
2011,1,10,0,0,0,0,0,0,0,0,8,173.61,0.405,2.7
2011,1,10,1,0,0,0,0,0,0,0,7,164.72,0.405,3
2011,1,10,2,0,0,0,0,0,0,0,6,151.89,0.4,3.1
2011,1,10,3,0,0,0,0,0,0,0,6,138.72,0.404,3.2
2011,1,10,4,0,0,0,0,0,0,0,5,125.59,0.409,3.3
2011,1,10,5,0,0,0,0,0,0,0,5,112.64,0.416,3.3
2011,1,10,6,0,0,0,0,0,0,0,4,100.01,0.425,3.2
2011,1,10,7,0,5,0,5,13,27,14,6,87.88,0.431,3.1
2011,1,10,8,0,106,52,119,103,340,182,10,76.52,0.438,2.6
2011,1,10,9,0,189,70,218,157,535,371,13,66.35,0.452,2.2
2011,1,10,10,0,269,272,414,187,640,527,18,58.01,0.472,2.5
2011,1,10,11,0,269,495,572,203,692,626,20,52.4,0.496,3
2011,1,10,12,0,218,650,632,208,707,658,22,50.45,0.524,3.1
2011,1,10,13,0,196,674,606,202,688,620,22,52.56,0.556,3.2
2011,1,10,14,0,181,616,505,185,631,517,21,58.3,0.585,3.2
2011,1,10,15,0,163,479,353,154,521,360,20,66.72,0.602,3.1
2011,1,10,16,0,103,253,161,99,321,171,16,76.95,0.61,3
2011,1,10,17,0,2,0,2,9,17,10,14,88.35,0.608,3.3
2011,1,10,18,0,0,0,0,0,0,0,13,100.51,0.602,3.4
2011,1,10,19,0,0,0,0,0,0,0,12,113.15,0.592,3.5
2011,1,10,20,0,0,0,0,0,0,0,11,126.11,0.588,3.6
2011,1,10,21,0,0,0,0,0,0,0,10,139.25,0.581,3.7
2011,1,10,22,0,0,0,0,0,0,0,10,152.4,0.578,3.7
2011,1,10,23,0,0,0,0,0,0,0,9,165.18,0.581,3.8
2011,1,11,0,0,0,0,0,0,0,0,8,173.47,0.586,3.8
2011,1,11,1,0,0,0,0,0,0,0,8,164.74,0.597,3.8
2011,1,11,2,0,0,0,0,0,0,0,7,151.93,0.615,3.9
2011,1,11,3,0,0,0,0,0,0,0,6,138.76,0.638,4
2011,1,11,4,0,0,0,0,0,0,0,6,125.62,0.662,4.1
2011,1,11,5,0,0,0,0,0,0,0,5,112.67,0.69,4.2
2011,1,11,6,0,0,0,0,0,0,0,4,100.03,0.719,4.3
2011,1,11,7,0,4,0,4,12,25,13,6,87.88,0.748,4.1
2011,1,11,8,0,101,326,177,101,326,177,9,76.5,0.778,3.5
2011,1,11,9,0,155,510,360,154,518,363,13,66.3,0.809,3.2
2011,1,11,10,0,182,620,512,185,622,515,17,57.93,0.845,3.5
2011,1,11,11,0,201,674,613,201,674,613,20,52.28,0.884,3.7
2011,1,11,12,0,205,689,646,205,689,646,21,50.3,0.921,3.7
2011,1,11,13,0,200,671,610,200,671,610,21,52.39,0.956,3.6
2011,1,11,14,0,183,615,509,183,615,509,21,58.12,0.992,3.6
2011,1,11,15,0,152,507,354,152,507,354,19,66.55,1.017,3.3
2011,1,11,16,0,104,264,165,98,312,169,16,76.79,1.023,3
2011,1,11,17,0,2,0,2,10,18,10,14,88.19,1.015,2.9
2011,1,11,18,0,0,0,0,0,0,0,13,100.35,1,2.8
2011,1,11,19,0,0,0,0,0,0,0,12,113.01,0.974,2.7
2011,1,11,20,0,0,0,0,0,0,0,12,125.97,0.95,2.6
2011,1,11,21,0,0,0,0,0,0,0,11,139.11,0.926,2.7
2011,1,11,22,0,0,0,0,0,0,0,11,152.27,0.896,3
2011,1,11,23,0,0,0,0,0,0,0,10,165.02,0.878,3.2
2011,1,12,0,0,0,0,0,0,0,0,10,173.32,0.866,3.3
2011,1,12,1,0,0,0,0,0,0,0,9,164.74,0.849,3.3
2011,1,12,2,0,0,0,0,0,0,0,8,151.96,0.833,3.3
2011,1,12,3,0,0,0,0,0,0,0,8,138.8,0.854,3.3
2011,1,12,4,0,0,0,0,0,0,0,7,125.66,0.883,3.2
2011,1,12,5,0,0,0,0,0,0,0,6,112.69,0.915,3
2011,1,12,6,0,0,0,0,0,0,0,6,100.04,0.948,2.8
2011,1,12,7,0,5,0,5,12,24,13,8,87.87,0.986,2.6
2011,1,12,8,0,106,280,172,100,319,175,11,76.47,1.03,2
2011,1,12,9,0,153,510,359,153,510,359,15,66.25,1.05,1.6
2011,1,12,10,0,184,615,511,184,615,511,18,57.84,1.087,1.8
2011,1,12,11,0,200,667,609,200,667,609,21,52.16,1.132,1.9
2011,1,12,12,0,204,681,641,204,681,641,22,50.14,1.201,1.8
2011,1,12,13,0,199,663,605,199,663,605,22,52.21,1.264,1.8
2011,1,12,14,0,183,608,506,183,608,506,22,57.94,1.284,1.8
2011,1,12,15,0,152,502,353,152,502,353,20,66.37,1.295,1.8
2011,1,12,16,0,105,275,169,98,310,170,17,76.62,1.297,1.7
2011,1,12,17,0,2,0,2,10,20,11,15,88.03,1.26,1.7
2011,1,12,18,0,0,0,0,0,0,0,14,100.2,1.176,1.6
2011,1,12,19,0,0,0,0,0,0,0,14,112.86,1.1,1.6
2011,1,12,20,0,0,0,0,0,0,0,13,125.83,1.044,1.6
2011,1,12,21,0,0,0,0,0,0,0,12,138.97,0.99,1.4
2011,1,12,22,0,0,0,0,0,0,0,11,152.13,0.962,1.4
2011,1,12,23,0,0,0,0,0,0,0,11,164.87,0.946,1.4
2011,1,13,0,0,0,0,0,0,0,0,10,173.16,0.962,1.3
2011,1,13,1,0,0,0,0,0,0,0,10,164.74,1.074,1.2
2011,1,13,2,0,0,0,0,0,0,0,9,151.99,1.173,1.2
2011,1,13,3,0,0,0,0,0,0,0,9,138.83,1.244,1.1
2011,1,13,4,0,0,0,0,0,0,0,8,125.68,1.293,1
2011,1,13,5,0,0,0,0,0,0,0,8,112.71,1.319,0.8
2011,1,13,6,0,0,0,0,0,0,0,8,100.04,1.321,0.6
2011,1,13,7,0,7,0,7,11,23,12,10,87.86,1.312,0.4
2011,1,13,8,0,107,281,173,99,314,173,13,76.44,1.276,0.5
2011,1,13,9,0,153,506,357,153,506,357,17,66.19,1.254,0.7
2011,1,13,10,0,183,612,510,183,612,510,21,57.75,1.227,1.1
2011,1,13,11,0,199,665,609,199,665,609,23,52.03,1.237,1.2
2011,1,13,12,0,204,680,642,204,680,642,24,49.97,1.275,1.1
2011,1,13,13,0,199,664,608,199,664,608,24,52.03,1.288,1
2011,1,13,14,0,183,610,509,183,610,509,24,57.75,1.281,0.9
2011,1,13,15,0,153,506,357,153,506,357,23,66.19,1.267,0.7
2011,1,13,16,0,113,225,166,99,315,174,19,76.45,1.23,0.7
2011,1,13,17,0,2,0,2,11,23,12,17,87.87,1.189,0.7
2011,1,13,18,0,0,0,0,0,0,0,16,100.05,1.151,0.8
2011,1,13,19,0,0,0,0,0,0,0,15,112.71,1.127,0.9
2011,1,13,20,0,0,0,0,0,0,0,15,125.69,1.108,1.3
2011,1,13,21,0,0,0,0,0,0,0,14,138.83,1.097,1.7
2011,1,13,22,0,0,0,0,0,0,0,13,151.98,1.101,2
2011,1,13,23,0,0,0,0,0,0,0,13,164.71,1.115,2.2
2011,1,14,0,0,0,0,0,0,0,0,12,172.99,1.144,2.3
2011,1,14,1,0,0,0,0,0,0,0,12,164.73,1.192,2.4
2011,1,14,2,0,0,0,0,0,0,0,11,152.01,1.259,2.3
2011,1,14,3,0,0,0,0,0,0,0,11,138.86,1.365,2.2
2011,1,14,4,0,0,0,0,0,0,0,10,125.71,1.471,2.2
2011,1,14,5,0,0,0,0,0,0,0,10,112.72,1.562,2.3
2011,1,14,6,0,0,0,0,0,0,0,9,100.04,1.627,2.5
2011,1,14,7,0,5,0,5,11,23,12,12,87.85,1.667,2.6
2011,1,14,8,0,109,79,128,98,307,171,15,76.4,1.69,2.2
2011,1,14,9,0,200,238,297,152,496,353,18,66.12,1.685,2
2011,1,14,10,0,182,601,504,182,601,504,21,57.65,1.686,2
2011,1,14,11,0,198,654,602,198,654,602,24,51.89,1.689,1.9
2011,1,14,12,0,326,215,465,203,671,636,25,49.8,1.697,1.7
2011,1,14,13,0,198,655,603,198,655,603,25,51.84,1.692,1.5
2011,1,14,14,0,182,602,506,182,602,506,25,57.56,1.675,1.5
2011,1,14,15,0,152,499,355,152,499,355,23,66.01,1.654,1.7
2011,1,14,16,0,99,311,173,99,311,173,21,76.27,1.642,1.9
2011,1,14,17,0,3,0,3,12,25,13,18,87.7,1.645,2.4
2011,1,14,18,0,0,0,0,0,0,0,18,99.89,1.665,2.7
2011,1,14,19,0,0,0,0,0,0,0,17,112.57,1.708,2.9
2011,1,14,20,0,0,0,0,0,0,0,16,125.55,1.764,2.8
2011,1,14,21,0,0,0,0,0,0,0,16,138.7,1.825,2.6
2011,1,14,22,0,0,0,0,0,0,0,15,151.84,1.89,2.5
2011,1,14,23,0,0,0,0,0,0,0,15,164.54,1.942,2.4
2011,1,15,0,0,0,0,0,0,0,0,14,172.81,1.966,2.3
2011,1,15,1,0,0,0,0,0,0,0,14,164.72,1.974,2.3
2011,1,15,2,0,0,0,0,0,0,0,14,152.03,1.956,2.2
2011,1,15,3,0,0,0,0,0,0,0,14,138.88,1.903,2.1
2011,1,15,4,0,0,0,0,0,0,0,13,125.72,1.814,2
2011,1,15,5,0,0,0,0,0,0,0,12,112.73,1.694,2.1
2011,1,15,6,0,0,0,0,0,0,0,12,100.04,1.545,2.2
2011,1,15,7,0,8,0,8,12,24,12,13,87.83,1.369,2.3
2011,1,15,8,0,106,285,174,100,318,175,15,76.36,1.199,1.9
2011,1,15,9,0,154,513,362,154,513,362,18,66.05,1.07,1.9
2011,1,15,10,0,194,581,506,185,621,519,21,57.54,0.981,2.7
2011,1,15,11,0,206,666,619,202,678,622,23,51.74,0.914,3
2011,1,15,12,0,208,680,649,207,697,659,23,49.62,0.86,3.2
2011,1,15,13,0,199,676,619,203,683,626,22,51.64,0.807,3.4
2011,1,15,14,0,194,582,508,187,632,528,21,57.36,0.748,3.6
2011,1,15,15,0,157,517,369,157,531,375,20,65.82,0.678,3.8
2011,1,15,16,0,109,272,175,104,341,186,17,76.09,0.615,3.7
2011,1,15,17,0,3,0,3,15,33,16,14,87.54,0.566,3.9
2011,1,15,18,0,0,0,0,0,0,0,13,99.74,0.532,4
2011,1,15,19,0,0,0,0,0,0,0,12,112.42,0.509,4.1
2011,1,15,20,0,0,0,0,0,0,0,11,125.41,0.492,4.2
2011,1,15,21,0,0,0,0,0,0,0,10,138.56,0.485,4.2
2011,1,15,22,0,0,0,0,0,0,0,9,151.7,0.475,4.2
2011,1,15,23,0,0,0,0,0,0,0,8,164.38,0.468,4.3
2011,1,16,0,0,0,0,0,0,0,0,8,172.63,0.463,4.2
2011,1,16,1,0,0,0,0,0,0,0,7,164.69,0.456,4.1
2011,1,16,2,0,0,0,0,0,0,0,6,152.04,0.454,3.9
2011,1,16,3,0,0,0,0,0,0,0,5,138.9,0.462,3.7
2011,1,16,4,0,0,0,0,0,0,0,5,125.74,0.472,3.6
2011,1,16,5,0,0,0,0,0,0,0,4,112.73,0.485,3.4
2011,1,16,6,0,0,0,0,0,0,0,4,100.03,0.493,3.2
2011,1,16,7,0,5,0,5,13,28,14,5,87.8,0.497,2.9
2011,1,16,8,0,101,39,111,104,342,185,8,76.31,0.497,2.4
2011,1,16,9,0,200,152,262,158,538,377,13,65.97,0.488,2.6
2011,1,16,10,0,231,524,514,189,645,536,17,57.43,0.484,3.3
2011,1,16,11,0,209,644,610,205,699,640,18,51.59,0.486,3.8
2011,1,16,12,0,207,684,652,210,716,676,19,49.44,0.498,3.9
2011,1,16,13,0,198,681,623,205,699,641,19,51.44,0.52,3.9
2011,1,16,14,0,193,589,513,189,644,538,19,57.16,0.551,3.9
