Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water,Wind Speed
2013,1,2,4,0,0,0,0,0,0,0,7,125.17,0.393,2.5
2013,1,2,5,0,0,0,0,0,0,0,6,112.28,0.379,2.3
2013,1,2,6,0,0,0,0,0,0,0,6,99.73,0.372,1.9
2013,1,2,7,0,5,0,5,11,13,12,8,87.71,0.369,1.6
2013,1,2,8,0,98,20,103,113,268,175,12,76.49,0.367,1.1
2013,1,2,9,0,164,11,169,177,459,360,16,66.5,0.369,0.8
2013,1,2,10,0,195,5,198,214,568,511,20,58.4,0.372,0.8
2013,1,2,11,0,210,5,214,232,622,607,21,53.05,0.378,1
2013,1,2,12,0,238,8,243,238,637,636,22,51.35,0.385,1.3
2013,1,2,13,0,235,10,241,230,616,596,22,53.64,0.391,1.8
2013,1,2,14,0,219,14,227,209,554,491,21,59.46,0.395,2.2
2013,1,2,15,0,137,2,138,169,435,333,19,67.9,0.4,2.4
2013,1,2,16,0,60,0,60,99,228,146,16,78.11,0.401,2.5
2013,1,2,17,0,0,0,0,2,1,2,13,89.47,0.397,2.8
2013,1,2,18,0,0,0,0,0,0,0,13,101.59,0.395,3
2013,1,2,19,0,0,0,0,0,0,0,12,114.2,0.395,3
2013,1,2,20,0,0,0,0,0,0,0,11,127.13,0.396,3.1
2013,1,2,21,0,0,0,0,0,0,0,10,140.25,0.394,3.1
2013,1,2,22,0,0,0,0,0,0,0,10,153.41,0.394,3
2013,1,2,23,0,0,0,0,0,0,0,9,166.28,0.394,2.9
2013,1,3,0,0,0,0,0,0,0,0,8,174.31,0.394,2.8
2013,1,3,1,0,0,0,0,0,0,0,8,164.48,0.396,2.7
2013,1,3,2,0,0,0,0,0,0,0,7,151.52,0.396,2.7
2013,1,3,3,0,0,0,0,0,0,0,7,138.34,0.394,2.6
2013,1,3,4,0,0,0,0,0,0,0,6,125.23,0.39,2.5
2013,1,3,5,0,0,0,0,0,0,0,6,112.34,0.388,2.4
2013,1,3,6,0,0,0,0,0,0,0,5,99.78,0.39,2.3
2013,1,3,7,0,5,0,5,11,12,12,7,87.75,0.394,2.2
2013,1,3,8,0,103,44,114,112,265,174,11,76.51,0.399,1.8
2013,1,3,9,0,160,8,164,176,456,358,15,66.5,0.414,1.3
2013,1,3,10,0,216,10,222,213,564,509,20,58.37,0.428,1.4
2013,1,3,11,0,292,75,338,232,618,604,22,52.99,0.442,1.2
2013,1,3,12,0,326,269,495,237,633,634,23,51.26,0.456,1.1
2013,1,3,13,0,277,398,514,230,612,594,23,53.52,0.467,1.1
2013,1,3,14,0,245,340,419,209,550,489,22,59.32,0.479,1.3
2013,1,3,15,0,194,151,252,169,432,333,20,67.76,0.484,1.5
2013,1,3,16,0,107,166,142,100,228,147,16,77.97,0.482,1.5
2013,1,3,17,0,1,0,1,3,1,3,14,89.33,0.478,1.5
2013,1,3,18,0,0,0,0,0,0,0,13,101.45,0.472,1.4
2013,1,3,19,0,0,0,0,0,0,0,12,114.06,0.462,1.3
2013,1,3,20,0,0,0,0,0,0,0,11,126.99,0.454,1.3
2013,1,3,21,0,0,0,0,0,0,0,11,140.12,0.439,1.4
2013,1,3,22,0,0,0,0,0,0,0,10,153.28,0.429,1.6
2013,1,3,23,0,0,0,0,0,0,0,10,166.14,0.425,1.9
2013,1,4,0,0,0,0,0,0,0,0,9,174.23,0.423,2.2
2013,1,4,1,0,0,0,0,0,0,0,8,164.53,0.423,2.4
2013,1,4,2,0,0,0,0,0,0,0,8,151.58,0.418,2.4
2013,1,4,3,0,0,0,0,0,0,0,7,138.41,0.399,2.3
2013,1,4,4,0,0,0,0,0,0,0,6,125.3,0.377,2.1
2013,1,4,5,0,0,0,0,0,0,0,6,112.4,0.363,1.8
2013,1,4,6,0,0,0,0,0,0,0,6,99.83,0.361,1.5
2013,1,4,7,0,4,0,4,11,12,11,8,87.78,0.362,1.4
2013,1,4,8,0,102,23,108,113,267,175,12,76.53,0.361,1.3
2013,1,4,9,0,193,49,213,177,459,361,15,66.5,0.363,1
2013,1,4,10,0,267,90,315,214,569,513,20,58.33,0.363,1.2
2013,1,4,11,0,307,310,494,233,624,610,22,52.92,0.367,1.3
2013,1,4,12,0,269,521,596,239,640,640,23,51.15,0.371,1.4
2013,1,4,13,0,240,535,560,231,619,601,23,53.39,0.375,1.6
2013,1,4,14,0,219,447,449,210,558,497,22,59.18,0.377,1.7
2013,1,4,15,0,186,332,313,171,440,339,20,67.61,0.383,1.7
2013,1,4,16,0,102,77,119,102,236,152,16,77.82,0.386,1.8
2013,1,4,17,0,1,0,1,3,1,3,14,89.18,0.381,2
2013,1,4,18,0,0,0,0,0,0,0,13,101.31,0.373,2.3
2013,1,4,19,0,0,0,0,0,0,0,12,113.92,0.367,2.7
2013,1,4,20,0,0,0,0,0,0,0,11,126.86,0.364,2.9
2013,1,4,21,0,0,0,0,0,0,0,10,139.98,0.358,3
2013,1,4,22,0,0,0,0,0,0,0,10,153.15,0.352,3.1
2013,1,4,23,0,0,0,0,0,0,0,9,166,0.346,3.2
2013,1,5,0,0,0,0,0,0,0,0,8,174.14,0.34,3.1
2013,1,5,1,0,0,0,0,0,0,0,7,164.58,0.335,3
2013,1,5,2,0,0,0,0,0,0,0,6,151.65,0.326,2.8
2013,1,5,3,0,0,0,0,0,0,0,6,138.47,0.322,2.4
2013,1,5,4,0,0,0,0,0,0,0,5,125.36,0.323,2.1
2013,1,5,5,0,0,0,0,0,0,0,5,112.45,0.323,2
2013,1,5,6,0,0,0,0,0,0,0,4,99.87,0.322,2
2013,1,5,7,0,4,0,4,11,12,11,7,87.81,0.318,2.1
2013,1,5,8,0,95,8,97,113,270,176,11,76.54,0.311,1.8
2013,1,5,9,0,173,20,181,178,464,363,15,66.48,0.308,1.4
2013,1,5,10,0,245,29,261,215,574,517,20,58.29,0.307,1.8
2013,1,5,11,0,286,43,312,234,630,615,21,52.84,0.305,1.9
2013,1,5,12,0,310,393,558,240,646,647,22,51.04,0.303,2
2013,1,5,13,0,247,514,555,233,627,609,22,53.25,0.297,2.1
2013,1,5,14,0,211,502,470,212,567,504,21,59.03,0.287,2.2
2013,1,5,15,0,189,311,309,173,451,346,20,67.46,0.277,2.2
2013,1,5,16,0,104,82,122,104,246,157,16,77.67,0.267,2.2
2013,1,5,17,0,1,0,1,4,2,4,13,89.04,0.257,2.4
2013,1,5,18,0,0,0,0,0,0,0,12,101.17,0.248,2.6
2013,1,5,19,0,0,0,0,0,0,0,11,113.79,0.242,2.8
2013,1,5,20,0,0,0,0,0,0,0,10,126.73,0.236,2.8
2013,1,5,21,0,0,0,0,0,0,0,9,139.85,0.231,2.8
2013,1,5,22,0,0,0,0,0,0,0,9,153.02,0.229,2.8
2013,1,5,23,0,0,0,0,0,0,0,8,165.85,0.229,2.7
2013,1,6,0,0,0,0,0,0,0,0,7,174.04,0.23,2.6
2013,1,6,1,0,0,0,0,0,0,0,7,164.62,0.23,2.6
2013,1,6,2,0,0,0,0,0,0,0,6,151.71,0.227,2.5
2013,1,6,3,0,0,0,0,0,0,0,6,138.54,0.226,2.4
2013,1,6,4,0,0,0,0,0,0,0,5,125.42,0.226,2.1
2013,1,6,5,0,0,0,0,0,0,0,5,112.5,0.23,1.9
2013,1,6,6,0,0,0,0,0,0,0,4,99.91,0.238,1.7
2013,1,6,7,0,4,0,4,11,12,11,7,87.83,0.249,1.5
2013,1,6,8,0,89,5,91,114,273,177,11,76.55,0.263,1.2
2013,1,6,9,0,165,11,170,178,466,365,15,66.46,0.284,0.8
2013,1,6,10,0,250,36,269,215,575,518,20,58.24,0.3,0.7
2013,1,6,11,0,316,246,465,235,631,617,22,52.76,0.306,0.7
2013,1,6,12,0,280,443,560,240,647,648,22,50.92,0.307,0.8
2013,1,6,13,0,247,517,558,233,627,610,22,53.11,0.308,1
2013,1,6,14,0,226,426,447,212,567,506,21,58.88,0.313,1.3
2013,1,6,15,0,181,318,304,174,451,348,19,67.3,0.311,1.6
2013,1,6,16,0,106,87,125,105,247,159,15,77.51,0.306,1.7
2013,1,6,17,0,1,0,1,5,3,5,13,88.89,0.303,1.9
2013,1,6,18,0,0,0,0,0,0,0,12,101.02,0.3,2.2
2013,1,6,19,0,0,0,0,0,0,0,11,113.65,0.303,2.6
2013,1,6,20,0,0,0,0,0,0,0,10,126.59,0.306,2.8
2013,1,6,21,0,0,0,0,0,0,0,9,139.72,0.302,3
2013,1,6,22,0,0,0,0,0,0,0,9,152.88,0.299,3.1
2013,1,6,23,0,0,0,0,0,0,0,8,165.71,0.298,3.2
2013,1,7,0,0,0,0,0,0,0,0,8,173.93,0.297,3.2
2013,1,7,1,0,0,0,0,0,0,0,7,164.66,0.297,3
2013,1,7,2,0,0,0,0,0,0,0,6,151.77,0.296,2.8
2013,1,7,3,0,0,0,0,0,0,0,5,138.59,0.303,2.7
2013,1,7,4,0,0,0,0,0,0,0,5,125.47,0.309,2.5
2013,1,7,5,0,0,0,0,0,0,0,4,112.54,0.318,2.4
2013,1,7,6,0,0,0,0,0,0,0,4,99.94,0.329,2.4
2013,1,7,7,0,4,0,4,11,11,11,7,87.85,0.337,2.5
2013,1,7,8,0,89,5,91,113,268,175,11,76.55,0.341,2.3
2013,1,7,9,0,160,9,164,178,462,363,15,66.44,0.336,1.9
2013,1,7,10,0,227,20,238,215,573,517,19,58.18,0.333,2.7
2013,1,7,11,0,307,223,443,234,629,616,21,52.66,0.334,3
2013,1,7,12,0,281,521,611,240,646,649,22,50.79,0.335,3.2
2013,1,7,13,0,227,582,578,233,626,611,22,52.96,0.339,3.4
2013,1,7,14,0,212,512,478,213,566,507,21,58.72,0.345,3.6
2013,1,7,15,0,174,395,328,174,449,348,20,67.14,0.359,3.6
2013,1,7,16,0,110,149,143,106,247,160,16,77.36,0.368,3.2
2013,1,7,17,0,1,0,1,5,3,5,13,88.74,0.372,3.3
2013,1,7,18,0,0,0,0,0,0,0,12,100.88,0.373,3.4
2013,1,7,19,0,0,0,0,0,0,0,11,113.51,0.373,3.6
2013,1,7,20,0,0,0,0,0,0,0,10,126.45,0.373,3.7
2013,1,7,21,0,0,0,0,0,0,0,10,139.58,0.371,3.8
2013,1,7,22,0,0,0,0,0,0,0,9,152.75,0.369,3.8
2013,1,7,23,0,0,0,0,0,0,0,8,165.56,0.365,3.8
2013,1,8,0,0,0,0,0,0,0,0,8,173.81,0.362,3.8
2013,1,8,1,0,0,0,0,0,0,0,7,164.69,0.359,3.7
2013,1,8,2,0,0,0,0,0,0,0,6,151.82,0.354,3.6
2013,1,8,3,0,0,0,0,0,0,0,6,138.65,0.35,3.5
2013,1,8,4,0,0,0,0,0,0,0,5,125.52,0.349,3.6
2013,1,8,5,0,0,0,0,0,0,0,5,112.58,0.358,3.6
2013,1,8,6,0,0,0,0,0,0,0,5,99.97,0.371,3.6
2013,1,8,7,0,4,0,4,10,11,11,7,87.87,0.381,3.5
2013,1,8,8,0,102,47,113,112,265,174,11,76.54,0.386,3
2013,1,8,9,0,197,317,324,177,459,361,15,66.41,0.394,2.6
2013,1,8,10,0,216,513,487,214,568,514,19,58.12,0.41,3.4
2013,1,8,11,0,226,591,586,233,622,612,21,52.56,0.439,3.6
2013,1,8,12,0,233,608,619,239,637,642,22,50.66,0.478,3.6
2013,1,8,13,0,226,588,582,231,615,603,22,52.8,0.529,3.5
2013,1,8,14,0,211,518,482,210,553,499,22,58.55,0.588,3.5
2013,1,8,15,0,175,397,331,172,437,343,20,66.98,0.638,3.5
2013,1,8,16,0,112,156,147,105,239,158,17,77.2,0.676,3.3
2013,1,8,17,0,1,0,1,6,4,6,14,88.58,0.71,3.5
2013,1,8,18,0,0,0,0,0,0,0,13,100.73,0.745,3.7
2013,1,8,19,0,0,0,0,0,0,0,13,113.36,0.777,3.8
2013,1,8,20,0,0,0,0,0,0,0,12,126.32,0.805,3.7
2013,1,8,21,0,0,0,0,0,0,0,11,139.45,0.815,3.7
2013,1,8,22,0,0,0,0,0,0,0,11,152.61,0.824,3.6
2013,1,8,23,0,0,0,0,0,0,0,10,165.41,0.829,3.6
2013,1,9,0,0,0,0,0,0,0,0,9,173.68,0.834,3.6
2013,1,9,1,0,0,0,0,0,0,0,9,164.71,0.844,3.6
2013,1,9,2,0,0,0,0,0,0,0,9,151.86,0.846,3.7
2013,1,9,3,0,0,0,0,0,0,0,8,138.69,0.869,3.6
2013,1,9,4,0,0,0,0,0,0,0,8,125.56,0.888,3.5
2013,1,9,5,0,0,0,0,0,0,0,7,112.62,0.909,3.3
2013,1,9,6,0,0,0,0,0,0,0,7,100,0.913,3.1
2013,1,9,7,0,6,0,6,9,9,10,9,87.88,0.89,2.9
2013,1,9,8,0,115,212,165,109,249,167,13,76.53,0.842,2.5
2013,1,9,9,0,172,422,342,174,441,351,17,66.37,0.772,2.4
2013,1,9,10,0,213,524,491,211,553,504,21,58.05,0.706,3.2
2013,1,9,11,0,227,592,588,231,611,604,23,52.46,0.664,3.5
2013,1,9,12,0,233,609,621,237,629,637,24,50.52,0.643,3.7
2013,1,9,13,0,226,590,585,231,611,602,24,52.64,0.635,3.8
2013,1,9,14,0,212,520,485,211,552,500,23,58.38,0.637,3.9
2013,1,9,15,0,176,400,334,172,439,345,22,66.81,0.653,3.9
2013,1,9,16,0,111,139,143,106,243,160,19,77.04,0.672,3.6
2013,1,9,17,0,1,0,1,6,5,7,16,88.43,0.693,3.7
2013,1,9,18,0,0,0,0,0,0,0,15,100.58,0.712,3.9
2013,1,9,19,0,0,0,0,0,0,0,14,113.22,0.718,4
2013,1,9,20,0,0,0,0,0,0,0,13,126.18,0.711,4
2013,1,9,21,0,0,0,0,0,0,0,12,139.31,0.69,4
2013,1,9,22,0,0,0,0,0,0,0,11,152.47,0.67,4
2013,1,9,23,0,0,0,0,0,0,0,11,165.26,0.655,4
2013,1,10,0,0,0,0,0,0,0,0,10,173.54,0.642,4
2013,1,10,1,0,0,0,0,0,0,0,9,164.73,0.63,3.9
2013,1,10,2,0,0,0,0,0,0,0,9,151.91,0.618,3.8
2013,1,10,3,0,0,0,0,0,0,0,8,138.74,0.611,3.9
2013,1,10,4,0,0,0,0,0,0,0,8,125.6,0.605,3.9
2013,1,10,5,0,0,0,0,0,0,0,7,112.65,0.592,3.9
2013,1,10,6,0,0,0,0,0,0,0,7,100.02,0.573,3.8
2013,1,10,7,0,6,0,6,10,10,10,9,87.88,0.552,3.6
2013,1,10,8,0,113,202,161,111,259,172,12,76.51,0.533,3
2013,1,10,9,0,179,407,343,176,453,358,17,66.33,0.515,2.9
2013,1,10,10,0,213,525,492,213,564,513,21,57.97,0.502,3.7
2013,1,10,11,0,227,593,590,233,621,613,23,52.34,0.488,4
2013,1,10,12,0,236,599,619,239,639,648,24,50.37,0.473,4.2
2013,1,10,13,0,227,591,588,233,622,612,25,52.47,0.461,4.4
2013,1,10,14,0,212,522,488,213,564,511,24,58.21,0.454,4.5
2013,1,10,15,0,177,403,337,175,451,354,23,66.64,0.463,4.4
2013,1,10,16,0,113,147,147,109,253,166,19,76.87,0.482,3.9
2013,1,10,17,0,2,0,2,8,6,8,16,88.27,0.505,4
2013,1,10,18,0,0,0,0,0,0,0,15,100.43,0.521,4
2013,1,10,19,0,0,0,0,0,0,0,14,113.08,0.531,4.1
2013,1,10,20,0,0,0,0,0,0,0,13,126.04,0.541,4.2
2013,1,10,21,0,0,0,0,0,0,0,13,139.18,0.521,4.3
2013,1,10,22,0,0,0,0,0,0,0,12,152.33,0.515,4.3
2013,1,10,23,0,0,0,0,0,0,0,11,165.1,0.527,4.3
2013,1,11,0,0,0,0,0,0,0,0,11,173.39,0.544,4.2
2013,1,11,1,0,0,0,0,0,0,0,10,164.74,0.564,4.2
2013,1,11,2,0,0,0,0,0,0,0,10,151.94,0.58,4.2
2013,1,11,3,0,0,0,0,0,0,0,9,138.78,0.597,4.2
2013,1,11,4,0,0,0,0,0,0,0,9,125.64,0.603,4.2
2013,1,11,5,0,0,0,0,0,0,0,8,112.68,0.609,4.2
2013,1,11,6,0,0,0,0,0,0,0,8,100.03,0.615,4.2
2013,1,11,7,0,6,0,6,10,10,10,10,87.88,0.615,4
2013,1,11,8,0,113,202,161,111,257,171,13,76.49,0.614,3.4
2013,1,11,9,0,179,409,344,175,449,356,18,66.27,0.611,3.2
2013,1,11,10,0,214,526,494,213,559,510,22,57.89,0.607,4
2013,1,11,11,0,228,594,592,232,616,610,24,52.22,0.605,4.4
2013,1,11,12,0,234,612,626,238,633,644,25,50.21,0.609,4.5
2013,1,11,13,0,228,593,591,232,615,608,26,52.3,0.62,4.6
2013,1,11,14,0,213,524,491,212,556,507,25,58.03,0.637,4.5
2013,1,11,15,0,178,406,341,174,444,352,24,66.46,0.659,4.2
2013,1,11,16,0,115,154,151,108,250,166,20,76.7,0.686,3.7
2013,1,11,17,0,2,0,2,8,7,8,17,88.11,0.712,3.7
2013,1,11,18,0,0,0,0,0,0,0,16,100.28,0.739,3.7
2013,1,11,19,0,0,0,0,0,0,0,15,112.93,0.773,3.8
2013,1,11,20,0,0,0,0,0,0,0,15,125.9,0.812,3.8
2013,1,11,21,0,0,0,0,0,0,0,14,139.04,0.854,3.9
2013,1,11,22,0,0,0,0,0,0,0,13,152.19,0.904,3.9
2013,1,11,23,0,0,0,0,0,0,0,13,164.94,0.956,3.8
2013,1,12,0,0,0,0,0,0,0,0,12,173.23,1.004,3.6
2013,1,12,1,0,0,0,0,0,0,0,12,164.74,1.042,3.4
2013,1,12,2,0,0,0,0,0,0,0,11,151.97,1.066,3.1
2013,1,12,3,0,0,0,0,0,0,0,11,138.81,1.091,2.8
2013,1,12,4,0,0,0,0,0,0,0,10,125.67,1.105,2.6
2013,1,12,5,0,0,0,0,0,0,0,10,112.7,1.124,2.5
2013,1,12,6,0,0,0,0,0,0,0,10,100.04,1.165,2.6
2013,1,12,7,0,4,0,4,9,9,9,12,87.87,1.23,2.6
2013,1,12,8,0,114,203,162,107,242,164,16,76.46,1.313,2.1
2013,1,12,9,0,171,427,344,171,427,344,20,66.22,1.376,1.5
2013,1,12,10,0,208,534,493,208,534,493,25,57.79,1.444,1.8
2013,1,12,11,0,227,588,589,227,588,589,27,52.09,1.517,1.7
2013,1,12,12,0,233,604,621,233,604,621,28,50.05,1.592,1.7
2013,1,12,13,0,226,585,586,226,585,586,28,52.12,1.658,1.8
2013,1,12,14,0,207,527,488,207,527,488,28,57.84,1.719,1.8
2013,1,12,15,0,169,419,338,169,419,338,26,66.28,1.76,1.6
2013,1,12,16,0,117,162,155,105,234,160,23,76.53,1.783,1.2
2013,1,12,17,0,2,0,2,8,8,8,20,87.95,1.786,0.8
2013,1,12,18,0,0,0,0,0,0,0,19,100.12,1.765,0.6
2013,1,12,19,0,0,0,0,0,0,0,19,112.79,1.736,0.4
2013,1,12,20,0,0,0,0,0,0,0,18,125.76,1.714,0.3
2013,1,12,21,0,0,0,0,0,0,0,17,138.9,1.72,0.1
2013,1,12,22,0,0,0,0,0,0,0,16,152.05,1.73,0.1
2013,1,12,23,0,0,0,0,0,0,0,16,164.79,1.731,0.1
2013,1,13,0,0,0,0,0,0,0,0,15,173.07,1.725,0.2
2013,1,13,1,0,0,0,0,0,0,0,14,164.74,1.723,0.2
2013,1,13,2,0,0,0,0,0,0,0,14,152,1.732,0.1
2013,1,13,3,0,0,0,0,0,0,0,14,138.84,1.739,0.4
2013,1,13,4,0,0,0,0,0,0,0,13,125.69,1.74,0.7
2013,1,13,5,0,0,0,0,0,0,0,13,112.71,1.722,0.8
2013,1,13,6,0,0,0,0,0,0,0,12,100.04,1.694,0.8
2013,1,13,7,0,6,0,6,9,9,9,15,87.86,1.661,0.9
2013,1,13,8,0,116,147,151,107,238,163,18,76.42,1.633,0.8
2013,1,13,9,0,184,372,335,171,424,342,22,66.15,1.607,0.6
2013,1,13,10,0,208,532,492,208,532,492,26,57.7,1.57,0.9
2013,1,13,11,0,235,573,589,227,590,591,28,51.95,1.511,1.1
2013,1,13,12,0,244,585,621,234,609,627,29,49.88,1.441,1.3
2013,1,13,13,0,228,593,594,228,593,594,29,51.93,1.377,1.5
2013,1,13,14,0,209,539,497,209,539,497,28,57.65,1.321,1.8
2013,1,13,15,0,195,364,343,172,432,348,27,66.1,1.265,2.1
2013,1,13,16,0,114,123,144,109,246,167,23,76.36,1.203,2.4
2013,1,13,17,0,2,0,2,10,10,10,20,87.78,1.124,2.8
2013,1,13,18,0,0,0,0,0,0,0,19,99.97,1.036,3.2
2013,1,13,19,0,0,0,0,0,0,0,18,112.64,0.946,3.5
2013,1,13,20,0,0,0,0,0,0,0,17,125.62,0.855,3.6
2013,1,13,21,0,0,0,0,0,0,0,16,138.76,0.776,3.6
2013,1,13,22,0,0,0,0,0,0,0,14,151.91,0.702,3.7
2013,1,13,23,0,0,0,0,0,0,0,13,164.62,0.632,3.7
2013,1,14,0,0,0,0,0,0,0,0,12,172.9,0.563,3.7
2013,1,14,1,0,0,0,0,0,0,0,12,164.72,0.499,3.6
2013,1,14,2,0,0,0,0,0,0,0,11,152.02,0.444,3.4
2013,1,14,3,0,0,0,0,0,0,0,10,138.87,0.398,3.2
2013,1,14,4,0,0,0,0,0,0,0,9,125.71,0.37,3.1
2013,1,14,5,0,0,0,0,0,0,0,8,112.73,0.353,2.8
2013,1,14,6,0,0,0,0,0,0,0,8,100.04,0.343,2.6
2013,1,14,7,0,4,0,4,11,11,11,10,87.84,0.333,2.3
2013,1,14,8,0,96,9,99,114,272,178,14,76.38,0.322,1.9
2013,1,14,9,0,170,13,176,180,469,370,18,66.08,0.32,1.5
2013,1,14,10,0,223,11,229,217,580,528,23,57.59,0.321,1.6
2013,1,14,11,0,277,31,297,237,637,631,26,51.81,0.326,1.5
2013,1,14,12,0,331,209,467,243,654,667,27,49.71,0.336,1.7
2013,1,14,13,0,276,518,597,237,637,632,26,51.74,0.34,1.9
2013,1,14,14,0,217,526,500,217,581,530,26,57.46,0.338,2
2013,1,14,15,0,189,347,331,180,471,373,24,65.91,0.329,2.1
2013,1,14,16,0,115,170,156,116,277,182,20,76.18,0.325,2.2
2013,1,14,17,0,2,0,2,12,14,13,17,87.62,0.317,2.5
2013,1,14,18,0,0,0,0,0,0,0,16,99.81,0.308,2.6
2013,1,14,19,0,0,0,0,0,0,0,15,112.49,0.306,2.7
2013,1,14,20,0,0,0,0,0,0,0,14,125.48,0.311,2.7
2013,1,14,21,0,0,0,0,0,0,0,13,138.63,0.314,2.7
2013,1,14,22,0,0,0,0,0,0,0,12,151.77,0.342,2.5
2013,1,14,23,0,0,0,0,0,0,0,11,164.46,0.407,2.4
2013,1,15,0,0,0,0,0,0,0,0,11,172.72,0.515,2.4
2013,1,15,1,0,0,0,0,0,0,0,11,164.7,0.673,2.3
2013,1,15,2,0,0,0,0,0,0,0,10,152.03,0.85,2.3
2013,1,15,3,0,0,0,0,0,0,0,10,138.89,1.004,2.2
2013,1,15,4,0,0,0,0,0,0,0,10,125.73,1.107,2
2013,1,15,5,0,0,0,0,0,0,0,9,112.73,1.175,1.8
2013,1,15,6,0,0,0,0,0,0,0,9,100.04,1.236,1.5
2013,1,15,7,0,4,0,4,9,9,10,12,87.81,1.275,1.2
2013,1,15,8,0,113,166,153,108,245,166,16,76.33,1.306,0.8
2013,1,15,9,0,190,334,326,173,431,348,20,66.01,1.333,0.5
2013,1,15,10,0,228,456,474,209,539,499,25,57.48,1.36,0.7
2013,1,15,11,0,248,525,574,229,595,598,27,51.66,1.375,0.9
2013,1,15,12,0,252,580,629,235,613,633,28,49.53,1.375,1
2013,1,15,13,0,229,597,601,229,597,601,28,51.54,1.364,1.2
2013,1,15,14,0,210,542,504,210,542,504,27,57.26,1.339,1.2
2013,1,15,15,0,199,351,344,174,436,354,25,65.72,1.321,1.3
2013,1,15,16,0,119,138,153,111,252,172,22,76,1.295,1.3
2013,1,15,17,0,3,0,3,12,13,12,19,87.45,1.268,1.2
2013,1,15,18,0,0,0,0,0,0,0,18,99.66,1.24,1.2
2013,1,15,19,0,0,0,0,0,0,0,17,112.35,1.207,1.3
2013,1,15,20,0,0,0,0,0,0,0,17,125.34,1.162,1.4
2013,1,15,21,0,0,0,0,0,0,0,16,138.49,1.092,1.5
2013,1,15,22,0,0,0,0,0,0,0,15,151.63,1.038,1.5
2013,1,15,23,0,0,0,0,0,0,0,15,164.3,1.011,1.6
2013,1,16,0,0,0,0,0,0,0,0,14,172.53,1.006,1.6
2013,1,16,1,0,0,0,0,0,0,0,13,164.68,1.008,1.7
2013,1,16,2,0,0,0,0,0,0,0,13,152.04,1.01,1.8
2013,1,16,3,0,0,0,0,0,0,0,12,138.9,1.024,2
2013,1,16,4,0,0,0,0,0,0,0,12,125.74,1.034,2.2
2013,1,16,5,0,0,0,0,0,0,0,11,112.73,1.039,2.3
2013,1,16,6,0,0,0,0,0,0,0,11,100.02,1.046,2.3
2013,1,16,7,0,4,0,4,10,10,10,13,87.78,1.072,2.3
2013,1,16,8,0,113,147,148,109,249,169,17,76.28,1.118,2
2013,1,16,9,0,192,315,321,174,436,352,21,65.93,1.174,1.9
2013,1,16,10,0,234,434,469,210,543,503,25,57.36,1.257,2.3
2013,1,16,11,0,248,528,577,229,597,601,27,51.51,1.362,2.1
2013,1,16,12,0,259,561,625,235,612,634,28,49.34,1.474,2
2013,1,16,13,0,229,593,600,229,593,600,28,51.33,1.581,1.9
2013,1,16,14,0,210,537,502,210,537,502,27,57.06,1.654,1.9
