Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Temperature,Solar Zenith Angle,Precipitable Water,Wind Speed
2002,1,2,12,0,247,587,614,225,648,630,25,51.39,0.598,1.4
2002,1,2,13,0,213,610,575,218,628,590,25,53.68,0.611,1.4
2002,1,2,14,0,198,538,472,198,567,486,24,59.5,0.621,1.3
2002,1,2,15,0,167,405,320,160,452,330,22,67.94,0.633,1.2
2002,1,2,16,0,102,147,133,94,250,146,18,78.15,0.641,1.1
2002,1,2,17,0,0,0,0,3,2,3,16,89.51,0.648,1
2002,1,2,18,0,0,0,0,0,0,0,15,101.63,0.653,1
2002,1,2,19,0,0,0,0,0,0,0,14,114.23,0.655,1
2002,1,2,20,0,0,0,0,0,0,0,13,127.16,0.653,0.9
2002,1,2,21,0,0,0,0,0,0,0,12,140.28,0.647,0.9
2002,1,2,22,0,0,0,0,0,0,0,12,153.45,0.642,1.1
2002,1,2,23,0,0,0,0,0,0,0,11,166.32,0.639,1.3
2002,1,3,0,0,0,0,0,0,0,0,11,174.34,0.637,1.5
2002,1,3,1,0,0,0,0,0,0,0,10,164.46,0.639,1.8
2002,1,3,2,0,0,0,0,0,0,0,10,151.5,0.64,2
2002,1,3,3,0,0,0,0,0,0,0,9,138.32,0.639,2
2002,1,3,4,0,0,0,0,0,0,0,9,125.22,0.637,2
2002,1,3,5,0,0,0,0,0,0,0,8,112.32,0.636,1.9
2002,1,3,6,0,0,0,0,0,0,0,8,99.77,0.635,1.6
2002,1,3,7,0,7,0,7,12,21,13,10,87.74,0.632,1.3
2002,1,3,8,0,115,177,157,107,288,174,14,76.51,0.629,1
2002,1,3,9,0,178,416,344,167,473,356,17,66.51,0.649,0.7
2002,1,3,10,0,203,551,492,202,578,505,22,58.38,0.668,0.7
2002,1,3,11,0,215,616,586,220,630,599,25,53.02,0.687,0.8
2002,1,3,12,0,220,632,616,225,644,628,26,51.29,0.706,0.7
2002,1,3,13,0,214,611,577,218,623,588,26,53.56,0.729,0.8
2002,1,3,14,0,199,540,475,197,563,484,25,59.37,0.756,0.9
2002,1,3,15,0,169,407,323,160,449,329,23,67.8,0.767,0.9
2002,1,3,16,0,104,154,136,95,249,146,19,78.01,0.775,0.8
2002,1,3,17,0,0,0,0,3,3,3,17,89.37,0.78,0.8
2002,1,3,18,0,0,0,0,0,0,0,16,101.49,0.781,0.8
2002,1,3,19,0,0,0,0,0,0,0,15,114.1,0.774,0.9
2002,1,3,20,0,0,0,0,0,0,0,15,127.03,0.759,0.9
2002,1,3,21,0,0,0,0,0,0,0,14,140.15,0.734,0.9
2002,1,3,22,0,0,0,0,0,0,0,13,153.32,0.71,0.8
2002,1,3,23,0,0,0,0,0,0,0,12,166.18,0.689,0.7
2002,1,4,0,0,0,0,0,0,0,0,12,174.26,0.671,0.6
2002,1,4,1,0,0,0,0,0,0,0,11,164.52,0.657,0.3
2002,1,4,2,0,0,0,0,0,0,0,11,151.57,0.646,0.2
2002,1,4,3,0,0,0,0,0,0,0,10,138.39,0.634,0.2
2002,1,4,4,0,0,0,0,0,0,0,9,125.29,0.622,0.4
2002,1,4,5,0,0,0,0,0,0,0,9,112.38,0.609,0.6
2002,1,4,6,0,0,0,0,0,0,0,8,99.82,0.6,0.8
2002,1,4,7,0,7,0,7,12,21,12,11,87.77,0.594,1
2002,1,4,8,0,110,172,151,107,289,174,14,76.53,0.59,0.9
2002,1,4,9,0,184,297,303,167,476,357,18,66.5,0.598,0.8
2002,1,4,10,0,247,363,438,202,581,507,23,58.35,0.608,1
2002,1,4,11,0,242,570,586,220,634,603,24,52.95,0.618,1.1
2002,1,4,12,0,220,633,617,226,649,632,25,51.19,0.627,1.1
2002,1,4,13,0,214,612,579,219,629,594,25,53.43,0.636,1.1
2002,1,4,14,0,200,541,477,199,570,490,24,59.23,0.643,1
2002,1,4,15,0,169,409,325,161,457,335,22,67.66,0.634,0.9
2002,1,4,16,0,104,162,139,96,257,151,19,77.86,0.623,0.9
2002,1,4,17,0,1,0,1,4,4,4,16,89.23,0.61,1
2002,1,4,18,0,0,0,0,0,0,0,15,101.35,0.596,1.2
2002,1,4,19,0,0,0,0,0,0,0,14,113.96,0.582,1.2
2002,1,4,20,0,0,0,0,0,0,0,14,126.9,0.569,1.3
2002,1,4,21,0,0,0,0,0,0,0,13,140.02,0.563,1.3
2002,1,4,22,0,0,0,0,0,0,0,12,153.19,0.56,1.2
2002,1,4,23,0,0,0,0,0,0,0,12,166.04,0.56,1.1
2002,1,5,0,0,0,0,0,0,0,0,11,174.17,0.562,0.9
2002,1,5,1,0,0,0,0,0,0,0,10,164.57,0.566,0.6
2002,1,5,2,0,0,0,0,0,0,0,10,151.63,0.57,0.4
2002,1,5,3,0,0,0,0,0,0,0,9,138.46,0.569,0.2
2002,1,5,4,0,0,0,0,0,0,0,9,125.35,0.565,0.2
2002,1,5,5,0,0,0,0,0,0,0,8,112.44,0.561,0.3
2002,1,5,6,0,0,0,0,0,0,0,8,99.86,0.558,0.3
2002,1,5,7,0,9,0,9,11,20,12,10,87.81,0.558,0.4
2002,1,5,8,0,111,232,165,107,290,175,14,76.54,0.561,0.4
2002,1,5,9,0,170,422,339,168,477,358,18,66.49,0.571,0.4
2002,1,5,10,0,206,535,488,203,583,509,22,58.31,0.581,1
2002,1,5,11,0,216,614,587,221,636,605,24,52.87,0.59,1.2
2002,1,5,12,0,229,606,610,226,651,636,24,51.08,0.595,1.3
2002,1,5,13,0,221,590,574,219,632,597,24,53.3,0.598,1.3
2002,1,5,14,0,206,516,472,200,574,495,24,59.08,0.598,1.2
2002,1,5,15,0,171,380,317,162,461,339,22,67.51,0.595,1
2002,1,5,16,0,103,124,130,98,262,154,18,77.71,0.591,0.7
2002,1,5,17,0,1,0,1,4,5,4,15,89.08,0.586,0.3
2002,1,5,18,0,0,0,0,0,0,0,14,101.21,0.582,0.2
2002,1,5,19,0,0,0,0,0,0,0,14,113.83,0.579,0.4
2002,1,5,20,0,0,0,0,0,0,0,13,126.76,0.577,0.5
2002,1,5,21,0,0,0,0,0,0,0,12,139.89,0.576,0.7
2002,1,5,22,0,0,0,0,0,0,0,11,153.06,0.576,0.9
2002,1,5,23,0,0,0,0,0,0,0,11,165.9,0.576,1.1
2002,1,6,0,0,0,0,0,0,0,0,10,174.07,0.579,1.2
2002,1,6,1,0,0,0,0,0,0,0,9,164.61,0.584,1.3
2002,1,6,2,0,0,0,0,0,0,0,9,151.7,0.592,1.2
2002,1,6,3,0,0,0,0,0,0,0,8,138.52,0.597,1
2002,1,6,4,0,0,0,0,0,0,0,8,125.41,0.6,0.8
2002,1,6,5,0,0,0,0,0,0,0,8,112.49,0.604,0.7
2002,1,6,6,0,0,0,0,0,0,0,8,99.9,0.606,0.9
2002,1,6,7,0,6,0,6,11,20,12,10,87.83,0.605,1.2
2002,1,6,8,0,112,210,161,107,288,174,13,76.55,0.602,1.3
2002,1,6,9,0,181,368,328,167,476,358,17,66.48,0.606,1.1
2002,1,6,10,0,203,552,494,202,582,509,22,58.26,0.61,1.9
2002,1,6,11,0,221,598,583,221,635,605,24,52.79,0.615,2.1
2002,1,6,12,0,222,630,619,226,651,636,25,50.96,0.624,2.1
2002,1,6,13,0,220,595,577,219,631,598,25,53.16,0.635,1.8
2002,1,6,14,0,202,529,476,200,573,495,24,58.93,0.651,1.4
2002,1,6,15,0,164,426,329,163,460,340,22,67.35,0.658,1
2002,1,6,16,0,106,214,153,99,263,155,19,77.56,0.663,0.7
2002,1,6,17,0,1,0,1,5,6,5,16,88.93,0.666,0.4
2002,1,6,18,0,0,0,0,0,0,0,15,101.06,0.664,0.2
2002,1,6,19,0,0,0,0,0,0,0,15,113.69,0.657,0.1
2002,1,6,20,0,0,0,0,0,0,0,14,126.63,0.646,0.2
2002,1,6,21,0,0,0,0,0,0,0,13,139.76,0.65,0.2
2002,1,6,22,0,0,0,0,0,0,0,13,152.92,0.654,0.2
2002,1,6,23,0,0,0,0,0,0,0,12,165.75,0.662,0.3
2002,1,7,0,0,0,0,0,0,0,0,12,173.97,0.673,0.4
2002,1,7,1,0,0,0,0,0,0,0,11,164.65,0.687,0.5
2002,1,7,2,0,0,0,0,0,0,0,11,151.75,0.701,0.7
2002,1,7,3,0,0,0,0,0,0,0,10,138.58,0.7,0.8
2002,1,7,4,0,0,0,0,0,0,0,10,125.46,0.695,0.8
2002,1,7,5,0,0,0,0,0,0,0,9,112.54,0.689,0.8
2002,1,7,6,0,0,0,0,0,0,0,9,99.94,0.681,0.8
2002,1,7,7,0,8,0,8,11,19,12,11,87.85,0.672,0.9
2002,1,7,8,0,111,231,165,106,286,173,15,76.55,0.663,0.9
2002,1,7,9,0,178,417,345,167,473,356,18,66.45,0.669,0.7
2002,1,7,10,0,203,553,495,202,579,508,22,58.2,0.676,0.5
2002,1,7,11,0,217,617,591,221,633,604,24,52.7,0.682,0.4
2002,1,7,12,0,221,636,623,226,649,636,25,50.84,0.685,0.5
2002,1,7,13,0,215,616,586,220,630,599,25,53.01,0.687,0.7
2002,1,7,14,0,201,546,485,200,573,497,24,58.77,0.688,0.8
2002,1,7,15,0,173,415,334,163,462,342,23,67.19,0.686,0.8
2002,1,7,16,0,108,162,144,100,266,158,19,77.41,0.687,0.7
2002,1,7,17,0,1,0,1,6,7,6,16,88.78,0.69,0.7
2002,1,7,18,0,0,0,0,0,0,0,15,100.92,0.696,0.7
2002,1,7,19,0,0,0,0,0,0,0,15,113.55,0.704,1
2002,1,7,20,0,0,0,0,0,0,0,14,126.49,0.713,1.1
2002,1,7,21,0,0,0,0,0,0,0,13,139.62,0.716,1.2
2002,1,7,22,0,0,0,0,0,0,0,13,152.79,0.72,1.2
2002,1,7,23,0,0,0,0,0,0,0,12,165.6,0.722,1.2
2002,1,8,0,0,0,0,0,0,0,0,12,173.85,0.723,1.2
2002,1,8,1,0,0,0,0,0,0,0,11,164.69,0.723,1.2
2002,1,8,2,0,0,0,0,0,0,0,10,151.81,0.721,1.5
2002,1,8,3,0,0,0,0,0,0,0,10,138.64,0.718,1.7
2002,1,8,4,0,0,0,0,0,0,0,9,125.51,0.713,1.9
2002,1,8,5,0,0,0,0,0,0,0,9,112.58,0.706,2
2002,1,8,6,0,0,0,0,0,0,0,9,99.97,0.699,1.9
2002,1,8,7,0,6,0,6,11,19,11,11,87.87,0.691,1.7
2002,1,8,8,0,111,213,161,106,285,173,15,76.55,0.684,1.2
2002,1,8,9,0,177,426,348,167,473,357,19,66.42,0.685,0.5
2002,1,8,10,0,199,561,496,202,579,508,23,58.14,0.684,0.9
2002,1,8,11,0,216,620,593,221,634,606,25,52.6,0.683,0.7
2002,1,8,12,0,221,637,625,226,650,638,26,50.7,0.679,0.4
2002,1,8,13,0,215,618,589,220,632,602,26,52.85,0.675,0.1
2002,1,8,14,0,202,548,488,201,575,501,25,58.6,0.671,0.5
2002,1,8,15,0,173,418,337,164,465,346,24,67.03,0.661,0.8
2002,1,8,16,0,110,170,148,101,271,161,20,77.25,0.654,1
2002,1,8,17,0,1,0,1,6,9,7,17,88.63,0.648,1.1
2002,1,8,18,0,0,0,0,0,0,0,16,100.77,0.645,1.1
2002,1,8,19,0,0,0,0,0,0,0,16,113.41,0.644,1.1
2002,1,8,20,0,0,0,0,0,0,0,15,126.36,0.641,1.1
2002,1,8,21,0,0,0,0,0,0,0,14,139.49,0.628,1.1
2002,1,8,22,0,0,0,0,0,0,0,13,152.65,0.613,1.2
2002,1,8,23,0,0,0,0,0,0,0,13,165.45,0.599,1.3
2002,1,9,0,0,0,0,0,0,0,0,12,173.72,0.59,1.4
2002,1,9,1,0,0,0,0,0,0,0,12,164.71,0.583,1.5
2002,1,9,2,0,0,0,0,0,0,0,11,151.86,0.575,1.6
2002,1,9,3,0,0,0,0,0,0,0,10,138.69,0.571,1.4
2002,1,9,4,0,0,0,0,0,0,0,10,125.56,0.565,1.2
2002,1,9,5,0,0,0,0,0,0,0,9,112.61,0.558,1
2002,1,9,6,0,0,0,0,0,0,0,9,100,0.551,0.9
2002,1,9,7,0,6,0,6,11,19,12,11,87.88,0.546,1
2002,1,9,8,0,110,194,156,107,291,175,15,76.54,0.542,1.1
2002,1,9,9,0,181,370,330,168,480,361,19,66.39,0.545,1
2002,1,9,10,0,205,554,498,204,587,514,24,58.08,0.549,1.1
2002,1,9,11,0,226,587,584,222,641,613,26,52.49,0.553,1.1
2002,1,9,12,0,222,639,628,228,658,646,26,50.57,0.552,1.1
2002,1,9,13,0,216,619,592,222,640,610,26,52.69,0.547,1
2002,1,9,14,0,203,550,491,202,584,508,25,58.44,0.542,1.1
2002,1,9,15,0,174,420,340,166,474,353,24,66.86,0.529,1.2
2002,1,9,16,0,110,155,145,103,280,166,20,77.09,0.518,1.4
2002,1,9,17,0,1,0,1,7,11,8,17,88.47,0.507,1.6
2002,1,9,18,0,0,0,0,0,0,0,16,100.62,0.499,1.7
2002,1,9,19,0,0,0,0,0,0,0,15,113.26,0.495,1.8
2002,1,9,20,0,0,0,0,0,0,0,14,126.22,0.494,1.8
2002,1,9,21,0,0,0,0,0,0,0,13,139.35,0.498,1.8
2002,1,9,22,0,0,0,0,0,0,0,12,152.51,0.505,1.9
2002,1,9,23,0,0,0,0,0,0,0,12,165.3,0.512,2
2002,1,10,0,0,0,0,0,0,0,0,11,173.59,0.52,2.2
2002,1,10,1,0,0,0,0,0,0,0,10,164.73,0.535,2.3
2002,1,10,2,0,0,0,0,0,0,0,9,151.9,0.55,2.2
2002,1,10,3,0,0,0,0,0,0,0,9,138.73,0.569,2
2002,1,10,4,0,0,0,0,0,0,0,9,125.6,0.586,1.7
2002,1,10,5,0,0,0,0,0,0,0,9,112.65,0.59,1.4
2002,1,10,6,0,0,0,0,0,0,0,9,100.02,0.584,1.2
2002,1,10,7,0,6,0,6,11,19,12,11,87.88,0.587,1.1
2002,1,10,8,0,119,137,151,107,289,174,14,76.52,0.6,1.2
2002,1,10,9,0,161,23,171,168,477,360,18,66.35,0.613,1.1
2002,1,10,10,0,273,154,355,203,584,513,22,58,0.625,1.7
2002,1,10,11,0,297,373,525,222,638,612,25,52.38,0.623,2
2002,1,10,12,0,276,503,597,228,655,645,26,50.42,0.62,2.3
2002,1,10,13,0,223,609,594,221,638,610,26,52.53,0.619,2.7
2002,1,10,14,0,199,560,494,202,582,509,25,58.26,0.609,2.9
2002,1,10,15,0,176,422,343,167,474,354,24,66.69,0.586,2.9
2002,1,10,16,0,108,208,156,104,282,168,20,76.92,0.563,2.6
2002,1,10,17,0,2,0,2,8,13,9,17,88.32,0.55,2.6
2002,1,10,18,0,0,0,0,0,0,0,16,100.47,0.534,2.7
2002,1,10,19,0,0,0,0,0,0,0,15,113.12,0.512,2.7
2002,1,10,20,0,0,0,0,0,0,0,14,126.08,0.49,2.8
2002,1,10,21,0,0,0,0,0,0,0,13,139.22,0.474,2.9
2002,1,10,22,0,0,0,0,0,0,0,12,152.37,0.464,3.1
2002,1,10,23,0,0,0,0,0,0,0,12,165.15,0.457,3.3
2002,1,11,0,0,0,0,0,0,0,0,11,173.44,0.45,3.6
2002,1,11,1,0,0,0,0,0,0,0,10,164.74,0.446,3.8
2002,1,11,2,0,0,0,0,0,0,0,10,151.94,0.446,3.9
2002,1,11,3,0,0,0,0,0,0,0,9,138.77,0.447,3.9
2002,1,11,4,0,0,0,0,0,0,0,9,125.63,0.455,3.8
2002,1,11,5,0,0,0,0,0,0,0,8,112.67,0.476,3.8
2002,1,11,6,0,0,0,0,0,0,0,8,100.03,0.514,3.9
2002,1,11,7,0,8,0,8,11,19,12,11,87.88,0.563,3.9
2002,1,11,8,0,111,234,166,107,289,175,14,76.5,0.604,3.2
2002,1,11,9,0,168,451,350,168,477,360,18,66.3,0.639,3
2002,1,11,10,0,203,553,497,203,583,513,23,57.92,0.665,3.7
2002,1,11,11,0,217,623,599,222,636,611,25,52.26,0.693,3.8
2002,1,11,12,0,226,628,628,227,651,644,26,50.27,0.733,3.8
2002,1,11,13,0,217,619,596,221,632,607,26,52.36,0.783,3.8
2002,1,11,14,0,204,553,497,201,574,505,26,58.08,0.837,4
2002,1,11,15,0,178,414,343,165,465,351,25,66.52,0.888,4.1
2002,1,11,16,0,110,218,160,103,274,166,22,76.75,0.931,3.9
2002,1,11,17,0,2,0,2,9,14,9,19,88.16,0.962,4.2
2002,1,11,18,0,0,0,0,0,0,0,18,100.32,0.988,4.4
2002,1,11,19,0,0,0,0,0,0,0,17,112.98,1.01,4.5
2002,1,11,20,0,0,0,0,0,0,0,16,125.94,1.032,4.6
2002,1,11,21,0,0,0,0,0,0,0,15,139.08,1.062,4.8
2002,1,11,22,0,0,0,0,0,0,0,15,152.24,1.101,4.8
2002,1,11,23,0,0,0,0,0,0,0,14,164.99,1.151,4.9
2002,1,12,0,0,0,0,0,0,0,0,13,173.29,1.199,4.9
2002,1,12,1,0,0,0,0,0,0,0,13,164.75,1.243,5
2002,1,12,2,0,0,0,0,0,0,0,12,151.97,1.28,4.8
2002,1,12,3,0,0,0,0,0,0,0,12,138.81,1.298,4.6
2002,1,12,4,0,0,0,0,0,0,0,11,125.67,1.297,4.4
2002,1,12,5,0,0,0,0,0,0,0,11,112.7,1.284,4.2
2002,1,12,6,0,0,0,0,0,0,0,10,100.04,1.276,4.1
2002,1,12,7,0,8,0,8,10,17,11,12,87.88,1.27,3.8
2002,1,12,8,0,112,235,167,104,273,168,15,76.47,1.254,3.2
2002,1,12,9,0,165,459,350,165,459,350,20,66.24,1.225,3
2002,1,12,10,0,201,565,502,200,565,502,23,57.83,1.201,3.4
2002,1,12,11,0,219,619,599,219,619,599,26,52.14,1.208,3.6
2002,1,12,12,0,225,635,632,225,635,632,27,50.11,1.249,3.7
2002,1,12,13,0,218,617,597,218,617,597,27,52.18,1.297,3.6
2002,1,12,14,0,199,561,498,199,561,498,27,57.9,1.336,3.6
2002,1,12,15,0,164,454,347,164,454,347,26,66.34,1.36,3.4
2002,1,12,16,0,103,269,165,103,269,165,23,76.58,1.373,2.9
2002,1,12,17,0,2,0,2,9,15,10,20,88,1.382,2.8
2002,1,12,18,0,0,0,0,0,0,0,19,100.17,1.396,2.8
2002,1,12,19,0,0,0,0,0,0,0,18,112.83,1.412,2.8
2002,1,12,20,0,0,0,0,0,0,0,17,125.8,1.438,2.8
2002,1,12,21,0,0,0,0,0,0,0,16,138.94,1.481,2.8
2002,1,12,22,0,0,0,0,0,0,0,15,152.1,1.513,2.8
2002,1,12,23,0,0,0,0,0,0,0,15,164.83,1.538,2.8
2002,1,13,0,0,0,0,0,0,0,0,14,173.13,1.556,2.8
2002,1,13,1,0,0,0,0,0,0,0,13,164.75,1.591,2.7
2002,1,13,2,0,0,0,0,0,0,0,12,152,1.637,2.2
2002,1,13,3,0,0,0,0,0,0,0,12,138.84,1.665,1.4
2002,1,13,4,0,0,0,0,0,0,0,11,125.69,1.667,0.6
2002,1,13,5,0,0,0,0,0,0,0,11,112.72,1.678,0.5
2002,1,13,6,0,0,0,0,0,0,0,11,100.05,1.695,1.1
2002,1,13,7,0,6,0,6,10,16,10,13,87.87,1.708,1.6
2002,1,13,8,0,103,266,165,103,266,165,16,76.44,1.713,1.5
2002,1,13,9,0,164,449,345,164,449,345,21,66.18,1.721,1.5
2002,1,13,10,0,215,514,490,199,553,494,24,57.73,1.731,1.7
2002,1,13,11,0,217,607,591,217,607,591,27,52,1.747,1.6
2002,1,13,12,0,300,418,570,223,624,624,28,49.94,1.764,1.5
2002,1,13,13,0,217,607,591,217,607,591,28,51.99,1.776,1.5
2002,1,13,14,0,198,553,494,198,553,494,27,57.71,1.77,1.6
2002,1,13,15,0,164,449,345,164,449,345,26,66.15,1.732,1.7
2002,1,13,16,0,117,190,162,103,267,166,23,76.41,1.696,1.9
2002,1,13,17,0,3,0,3,10,17,11,20,87.83,1.663,2.2
2002,1,13,18,0,0,0,0,0,0,0,19,100.02,1.622,2.6
2002,1,13,19,0,0,0,0,0,0,0,19,112.68,1.598,3
2002,1,13,20,0,0,0,0,0,0,0,18,125.66,1.561,3.2
2002,1,13,21,0,0,0,0,0,0,0,17,138.8,1.532,3.3
2002,1,13,22,0,0,0,0,0,0,0,16,151.95,1.494,3.3
2002,1,13,23,0,0,0,0,0,0,0,16,164.67,1.458,3.3
2002,1,14,0,0,0,0,0,0,0,0,15,172.96,1.409,3.2
2002,1,14,1,0,0,0,0,0,0,0,14,164.74,1.375,3
2002,1,14,2,0,0,0,0,0,0,0,13,152.02,1.365,2.7
2002,1,14,3,0,0,0,0,0,0,0,13,138.87,1.364,2.6
2002,1,14,4,0,0,0,0,0,0,0,12,125.71,1.369,2.6
2002,1,14,5,0,0,0,0,0,0,0,11,112.73,1.387,2.7
2002,1,14,6,0,0,0,0,0,0,0,11,100.05,1.422,2.8
2002,1,14,7,0,6,0,6,10,17,11,13,87.85,1.454,2.9
2002,1,14,8,0,104,271,168,104,271,168,16,76.4,1.48,2.6
2002,1,14,9,0,194,97,234,165,454,349,20,66.11,1.519,2.8
2002,1,14,10,0,248,455,492,200,558,499,23,57.63,1.553,3.2
2002,1,14,11,0,258,495,564,218,612,596,26,51.86,1.588,3.2
2002,1,14,12,0,224,629,631,224,629,631,27,49.77,1.591,3
2002,1,14,13,0,142,0,142,218,612,597,27,51.8,1.604,2.8
2002,1,14,14,0,273,211,387,200,558,500,27,57.52,1.627,2.5
2002,1,14,15,0,128,0,128,165,453,350,25,65.97,1.657,2.4
2002,1,14,16,0,63,0,63,104,271,169,23,76.24,1.713,2.2
2002,1,14,17,0,4,0,4,11,19,12,20,87.67,1.801,2.3
2002,1,14,18,0,0,0,0,0,0,0,19,99.86,1.875,2.7
2002,1,14,19,0,0,0,0,0,0,0,20,112.54,1.943,3
2002,1,14,20,0,0,0,0,0,0,0,20,125.52,1.978,3.1
2002,1,14,21,0,0,0,0,0,0,0,19,138.67,1.969,3
2002,1,14,22,0,0,0,0,0,0,0,19,151.81,2.017,2.8
2002,1,14,23,0,0,0,0,0,0,0,19,164.51,2.062,2.6
2002,1,15,0,0,0,0,0,0,0,0,18,172.78,2.124,2.3
2002,1,15,1,0,0,0,0,0,0,0,18,164.72,2.212,2.2
2002,1,15,2,0,0,0,0,0,0,0,17,152.04,2.261,2.1
2002,1,15,3,0,0,0,0,0,0,0,17,138.89,2.313,2.1
2002,1,15,4,0,0,0,0,0,0,0,16,125.73,2.378,2.2
2002,1,15,5,0,0,0,0,0,0,0,16,112.74,2.441,2.3
2002,1,15,6,0,0,0,0,0,0,0,15,100.04,2.5,2.5
2002,1,15,7,0,9,0,9,9,15,10,15,87.83,2.557,2.7
2002,1,15,8,0,45,0,45,101,255,162,15,76.36,2.62,2.6
2002,1,15,9,0,95,0,95,161,434,338,15,66.04,2.648,2.6
2002,1,15,10,0,165,0,165,196,537,485,15,57.52,2.664,2.5
2002,1,15,11,0,102,0,102,215,591,581,15,51.72,2.68,2.4
2002,1,15,12,0,170,0,170,220,608,615,16,49.59,2.704,2.2
2002,1,15,13,0,107,0,107,215,591,582,16,51.6,2.741,2
2002,1,15,14,0,92,0,92,196,537,487,16,57.32,2.792,1.9
2002,1,15,15,0,68,0,68,162,434,340,16,65.78,2.857,1.8
2002,1,15,16,0,33,0,33,103,258,165,15,76.06,2.921,1.6
2002,1,15,17,0,3,0,3,11,19,12,15,87.5,2.941,1.4
2002,1,15,18,0,0,0,0,0,0,0,14,99.71,2.958,1.6
2002,1,15,19,0,0,0,0,0,0,0,14,112.39,2.951,2
2002,1,15,20,0,0,0,0,0,0,0,14,125.38,2.918,2.2
2002,1,15,21,0,0,0,0,0,0,0,13,138.53,2.851,2.3
2002,1,15,22,0,0,0,0,0,0,0,13,151.67,2.732,2.4
2002,1,15,23,0,0,0,0,0,0,0,12,164.35,2.547,2.4
2002,1,16,0,0,0,0,0,0,0,0,11,172.59,2.302,2.4
2002,1,16,1,0,0,0,0,0,0,0,11,164.69,2.047,2.4
2002,1,16,2,0,0,0,0,0,0,0,10,152.05,1.817,2.3
2002,1,16,3,0,0,0,0,0,0,0,10,138.9,1.654,2.3
2002,1,16,4,0,0,0,0,0,0,0,9,125.74,1.531,2.3
2002,1,16,5,0,0,0,0,0,0,0,9,112.74,1.434,2.4
2002,1,16,6,0,0,0,0,0,0,0,9,100.03,1.365,2.4
2002,1,16,7,0,6,0,6,10,18,11,10,87.8,1.325,2.3
2002,1,16,8,0,95,8,97,105,276,170,13,76.31,1.313,2.1
2002,1,16,9,0,154,7,157,166,460,354,16,65.96,1.329,2.2
2002,1,16,10,0,157,0,157,201,565,506,19,57.41,1.365,2.7
2002,1,16,11,0,151,0,151,220,619,605,20,51.56,1.411,2.6
2002,1,16,12,0,150,0,150,225,635,639,22,49.4,1.458,2.4
2002,1,16,13,0,140,0,140,220,618,605,23,51.4,1.506,2
2002,1,16,14,0,132,0,132,201,564,508,23,57.12,1.552,1.6
2002,1,16,15,0,77,0,77,167,460,357,22,65.59,1.578,1.2
